,file,size,date,ul_lat,lr_lat,ur_lat,ll_lon,ul_lon,ur_lon,lr_lon,ll_lat
1621,20190716a_jpgs/jpgs/C19752947.jpg,11038375,2019/07/16,29.5508142646275,29.5551132065097,29.5540763403734,-91.2608234314426,-91.2636042867453,-91.2651659084358,-91.262271860682,29.5517611737495
1622,20190716a_jpgs/jpgs/P19756929.jpg,6700182,2019/07/16,29.798412205403,29.8002407168454,29.7962786273626,-92.0838884328042,-92.0808508861004,-92.0862790957911,-92.0872010593943,29.8015964342201
1623,20190716a_jpgs/jpgs/S19749138.jpg,4605295,2019/07/16,29.6512390618218,29.6448156509172,29.6383014199203,-92.2558116592173,-92.2432727326268,-92.2493619750659,-92.2595131542977,29.652751857155
1624,20190716a_jpgs/jpgs/P19756941.jpg,6806245,2019/07/16,29.795858586766,29.7976216956709,29.7936954824009,-92.0919800613311,-92.0890008372744,-92.0943429965121,-92.0952735170896,29.7989853071834
1625,20190716a_jpgs/jpgs/S19755548.jpg,6609924,2019/07/16,29.6764762535714,29.6711607654001,29.6727572951073,-91.1351773481156,-91.1325647304796,-91.1289966315134,-91.1330945913624,29.6733979449789
1626,20190716a_jpgs/jpgs/S19756671.jpg,6381909,2019/07/16,29.8529502390667,29.8483490575999,29.8533726258805,-91.9016509765527,-91.9033410870058,-91.8959839293534,-91.8971654340804,29.8481419082142
1627,20190716a_jpgs/jpgs/C19749001.jpg,7765867,2019/07/16,29.5621366917389,29.552089859452,29.5600039503233,-92.3088677447347,-92.3069751182825,-92.2950116061707,-92.2968399094557,29.5542900325774
1628,20190716a_jpgs/jpgs/C19757578.jpg,6354689,2019/07/16,29.9052440754739,29.9091929452407,29.9097515463509,-92.5408469657924,-92.5447097750353,-92.5438570756379,-92.5398932698285,29.9046266203067
1629,20190716a_jpgs/jpgs/P19750969.jpg,6025909,2019/07/16,29.5409809072535,29.5311686732037,29.535740598804,-91.9496688164588,-91.9461564475458,-91.9370833363406,-91.9447933520152,29.5345658071359
1630,20190716a_jpgs/jpgs/S19752972.jpg,6844192,2019/07/16,29.5442317659405,29.5462941146704,29.5509226283905,-91.2792902960462,-91.2866352477531,-91.2833173167281,-91.2777274438451,29.5433603106261
1631,20190716a_jpgs/jpgs/P19757688.jpg,7107801,2019/07/16,29.9163769611491,29.922596901424,29.9184281765019,-92.6231234738121,-92.6234059471175,-92.6301925984533,-92.6271988718963,29.921443087564
1632,20190716a_jpgs/jpgs/P19747059.jpg,6972126,2019/07/16,29.7454576492911,29.740844654489,29.7461357293626,-93.7140731590996,-93.7162149822837,-93.7084559359231,-93.7093027701433,29.7404091174611
1633,20190716a_jpgs/jpgs/P19749504.jpg,6297296,2019/07/16,29.8432762599364,29.8583882729646,29.8525257232533,-92.1502728887287,-92.1562004826105,-92.1676864097168,-92.1574194238695,29.8525967585878
1634,20190716a_jpgs/jpgs/P19759305.jpg,6944342,2019/07/16,30.0511054152497,30.0511913584845,30.0468771331524,-93.7151907416894,-93.7104003106186,-93.7159459525011,-93.718682571603,30.0539256575208
1635,20190716a_jpgs/jpgs/C19756819.jpg,7229551,2019/07/16,29.8236933974751,29.8292588260866,29.8279489102587,-92.0072922926256,-92.0110799367898,-92.0129392105378,-92.009301840108,29.8249087100603
1636,20190716a_jpgs/jpgs/P19746953.jpg,6230245,2019/07/16,29.7183283184275,29.7164124977627,29.7219750977738,-93.7973199118082,-93.8021435409999,-93.7949868166311,-93.7931494509678,29.7142506037016
1637,20190716a_jpgs/jpgs/C19758475.jpg,10777296,2019/07/16,29.9697122883464,29.9704601401939,29.9729407974711,-93.1911291411203,-93.193850182544,-93.1901290678536,-93.1872943347906,29.9672548296399
1638,20190716a_jpgs/jpgs/C19757102.jpg,7559316,2019/07/16,29.786405325873,29.7890103177564,29.7900515119961,-92.2070451314913,-92.2103694537603,-92.20854205205,-92.20549949921,29.7852323892398
1639,20190716a_jpgs/jpgs/S19757529.jpg,6287635,2019/07/16,29.9072818579294,29.902529360535,29.9069202908888,-92.5054362013288,-92.5062755146338,-92.4995527095821,-92.5012309704211,29.9028029394534
1640,20190716a_jpgs/jpgs/P19758149.jpg,5862009,2019/07/16,29.9217011600105,29.9260068659684,29.9199791724558,-92.9505306830594,-92.9467905958664,-92.954917871887,-92.9548269271696,29.9269961483451
1641,20190716a_jpgs/jpgs/P19748082.jpg,4800633,2019/07/16,29.6979485078664,29.6917003659672,29.694608272644,-92.9148909693684,-92.9133663203204,-92.9082521295217,-92.9115347108248,29.6935764544234
1642,20190716a_jpgs/jpgs/P19754632.jpg,6644921,2019/07/16,29.3667951355174,29.370388721942,29.3717292067456,-90.7335079209329,-90.7380653994358,-90.7373333693741,-90.733148231156,29.3674435509972
1643,20190716a_jpgs/jpgs/S19759086.jpg,6807755,2019/07/16,30.0665629610846,30.0622429922922,30.0674722630783,-93.5628883768779,-93.5649480869604,-93.5573981522092,-93.558208281944,30.0617557638979
1644,20190716a_jpgs/jpgs/P19757556.jpg,6560615,2019/07/16,29.8981684319867,29.9031716408912,29.898957258654,-92.5221594534871,-92.5214477412221,-92.5280798158694,-92.526339669017,29.9027488081194
1645,20190716a_jpgs/jpgs/S19757589.jpg,6157956,2019/07/16,29.9145135795659,29.9096945794322,29.9141897113582,-92.5522204800509,-92.5531109454033,-92.5462758781946,-92.5480011050613,29.9099537394182
1646,20190716a_jpgs/jpgs/S19754521.jpg,8441257,2019/07/16,29.298667302555,29.2938108600264,29.2946985000426,-90.7096210081096,-90.7066455830855,-90.7041798977154,-90.7080747415229,29.2963232537713
