,file,size,date,lr_lon,ul_lon,ur_lon,ll_lat,ur_lat,ll_lon,lr_lat,ul_lat
1714,20180907a_jpgs/jpgs/S25048298.jpg,5034291,2018/09/07,-88.3031282303607,-88.3225830464,-88.2982779930568,30.2218575779772,30.2374802526862,-88.317985012579,30.2216134289118,30.2382670082085
1715,20180907a_jpgs/jpgs/S25048310.jpg,5154462,2018/09/07,-88.3123454142565,-88.3311845043959,-88.3050274582053,30.2228044832602,30.2387040671057,-88.3274523860267,30.2215399740057,30.2411766441001
1716,20180907a_jpgs/jpgs/S25048150.jpg,4422416,2018/09/07,-88.1858154949836,-88.2064888352801,-88.1823203468656,30.2442619860841,30.2609637005434,-88.2006265007983,30.2449405309986,30.2602174737011
1717,20180907a_jpgs/jpgs/S25048174.jpg,3761736,2018/09/07,-88.2061191960102,-88.228779526231,-88.2035060683595,30.2431009386738,30.2618107312128,-88.2210412309303,30.2446230279838,30.2596961884563
1718,20180907a_jpgs/jpgs/S25048241.jpg,4430697,2018/09/07,-88.2586427472369,-88.281410434895,-88.2580060744133,30.2292084212476,30.2474841906727,-88.2731318334246,30.2317122201728,30.2440092208981
1719,20180907a_jpgs/jpgs/S25048192.jpg,4147598,2018/09/07,-88.2220037429636,-88.2463972040025,-88.2225347625387,30.2396153758038,30.2597625240638,-88.2363747426127,30.243075179262,30.2544271168143
1720,20180907a_jpgs/jpgs/S25048292.jpg,4702226,2018/09/07,-88.2989185611793,-88.3184454133663,-88.2970706922434,30.2201647807721,30.235259378029,-88.3132469814995,30.2213756619184,30.2337232393946
1721,20180907a_jpgs/jpgs/S25048180.jpg,3829035,2018/09/07,-88.2116299005821,-88.2338732412122,-88.2108030484346,30.2410618677735,30.2588846251932,-88.2260771205796,30.2433902687208,30.2556493469653
1722,20180907a_jpgs/jpgs/S25048162.jpg,4136143,2018/09/07,-88.195763478904,-88.216380354608,-88.1923449463303,30.2436076878887,30.2602123829345,-88.2105505515787,30.2443027018764,30.2594528702847
1723,20180907a_jpgs/jpgs/S25048165.jpg,4060687,2018/09/07,-88.1982742306312,-88.2189597559239,-88.1948833266118,30.2434576648637,30.2601041466175,-88.2130656482421,30.2441719549183,30.2593418022292
1724,20180907a_jpgs/jpgs/S25048256.jpg,4481149,2018/09/07,-88.2704600746941,-88.2934256821475,-88.2696189687785,30.2271633186969,30.2457911595628,-88.2850199082124,30.2296174456762,30.2422795999324
1725,20180907a_jpgs/jpgs/S25048183.jpg,3930902,2018/09/07,-88.2140984946951,-88.2359693484617,-88.2133416522101,30.2405106662253,30.2578629288737,-88.2284814939332,30.2427938888695,30.254780984306
1726,20180907a_jpgs/jpgs/S25048177.jpg,3742057,2018/09/07,-88.2089514519976,-88.2316883612529,-88.2074992123512,30.2420535584372,30.2606335169533,-88.2236197313053,30.2441706437936,30.2575627281373
