,file,size,ll_lon,ll_lat,ul_lon,ul_lat,lr_lon,lr_lat,ur_lat,ur_lon
2242,20190905a_jpgs/jpgs/P24853117.jpg,3583611,-80.6506528291026,28.2306045355228,-80.6336218763905,28.2383626541785,-80.6471828545551,28.2175286273515,28.2173243317746,-80.6280236035003
2243,20190905a_jpgs/jpgs/C24848936.jpg,9100942,-80.0629765558272,26.462171249415,-80.0613905547105,26.4723568634727,-80.0478237514886,26.4602311039039,26.4705193271614,-80.0462675352002
2244,20190905a_jpgs/jpgs/P24852580.jpg,3011250,-80.7151414975472,28.6143852010894,-80.6968164437107,28.6194208118258,-80.714231366859,28.6009702254455,28.5977721990112,-80.6951054923912
2245,20190905a_jpgs/jpgs/C24849315.jpg,9369689,-80.037421341255,26.7292375884277,-80.037557315324,26.7392879798694,-80.0220651733386,26.7291029024207,26.7397387790791,-80.0222014426621
2246,20190905a_jpgs/jpgs/C24852989.jpg,8878702,-80.6797032414835,28.3194253385985,-80.6764326247662,28.3071752866533,-80.6983286701006,28.3155651415266,28.3031583716755,-80.6948971246157
2247,20190905a_jpgs/jpgs/P24857912.jpg,3384333,-81.3938439078031,30.352191772755,-81.4061169353033,30.3450628091592,-81.3981753506821,30.3622800148997,30.360601313202,-81.4126020253702
2248,20190905a_jpgs/jpgs/C24850060.jpg,8100508,-80.179222063488,27.2062300093974,-80.1836312980959,27.2156807977214,-80.1650428030763,27.2114459119747,27.2210024032127,-80.1695035836777
2249,20190905a_jpgs/jpgs/C24861043.jpg,9141689,-81.4034316750646,31.0930723553048,-81.4034921168209,31.1029706605271,-81.3871532484841,31.0926212188212,31.1036004482562,-81.3873164475838
2250,20190905a_jpgs/jpgs/C24852653.jpg,9136521,-80.7011254862702,28.5632818080582,-80.6994931752588,28.5507703198719,-80.7200322513523,28.5615277550743,28.5488563713868,-80.7185507209907
2251,20190905a_jpgs/jpgs/C24857761.jpg,9181446,-81.3892580982991,30.2475981992115,-81.3918631606967,30.2582149535924,-81.3736565938947,30.2511239451807,30.2608116474725,-81.3762648161374
2252,20190905a_jpgs/jpgs/C24851859.jpg,7979244,-80.5615114121365,28.4404030092484,-80.5494725760555,28.447137097091,-80.5517061034728,28.4260965564186,28.4326449606409,-80.5392540895273
2253,20190905a_jpgs/jpgs/C24862554.jpg,9918380,-81.2513793449448,31.4207523336737,-81.2457349687782,31.4289558620614,-81.2383138492108,31.4137150531956,31.4225776808641,-81.2322501211224
2254,20190905a_jpgs/jpgs/C24852677.jpg,11589912,-80.6980340031917,28.5461912183163,-80.6975038620978,28.5333744520773,-80.7171399211587,28.545402530072,28.5328842781786,-80.7165901739971
2255,20190905a_jpgs/jpgs/P24854811.jpg,1725053,-80.5373943610111,28.4075537385514,-80.5390147459617,28.424556826976,-80.522266120691,28.4054824449101,28.4217499186155,-80.5142533940762
2256,20190905a_jpgs/jpgs/P24849068.jpg,3049862,-80.0452909361436,26.552600046032,-80.0604251733337,26.5500044705624,-80.0445638695205,26.5635321346217,26.5675253834686,-80.0590997918664
2257,20190905a_jpgs/jpgs/C24849954.jpg,9661417,-80.1540725692111,27.1413622644377,-80.1574002582302,27.1511465179754,-80.1393426245656,27.1452818999505,27.1552406078404,-80.1427489532416
2258,20190905a_jpgs/jpgs/C24850677.jpg,6168588,-80.3523186764575,27.6269512304686,-80.3555846968186,27.6367784987962,-80.3376142526171,27.6307787741211,27.6406481907266,-80.340849788382
2259,20190905a_jpgs/jpgs/C24860066.jpg,9166642,-81.4595016984146,30.7332360260817,-81.4596571314549,30.7437085309572,-81.443353090361,30.7335684009839,30.7439466946449,-81.4436830342156
2260,20190905a_jpgs/jpgs/C24849596.jpg,8458451,-80.0695934050153,26.9171131418874,-80.0718822472942,26.9271983765134,-80.0545942105804,26.9198030006257,26.9299349816919,-80.0568601062876
2261,20190905a_jpgs/jpgs/P24853569.jpg,1519716,-80.6285628988339,28.2335500694177,-80.6438091084383,28.2230092542983,-80.6347511657164,28.2458884098378,28.2429278525293,-80.6539221701485
2262,20190905a_jpgs/jpgs/C24856743.jpg,9789750,-81.1778073721136,29.5685589159305,-81.1825522416813,29.5782995394617,-81.1633716086148,29.5742158586712,29.5835244771514,-81.1679665599538
2263,20190905a_jpgs/jpgs/C24849505.jpg,8205363,-80.0532140319827,26.8575707948646,-80.0557569943366,26.8676017341003,-80.0382749423432,26.8606356196768,26.8707100706242,-80.0408695552575
2264,20190905a_jpgs/jpgs/P24862181.jpg,3033094,-81.3472654360243,31.1754129433404,-81.3664630912166,31.1809273672703,-81.3396819490949,31.1848310949592,31.1978590035374,-81.3524151416283
2265,20190905a_jpgs/jpgs/C24853735.jpg,10095502,-80.6609936881017,28.3520475298472,-80.6622400203455,28.3645596579946,-80.6420101430206,28.3532536841424,28.3660895936483,-80.6430740383497
2266,20190905a_jpgs/jpgs/C24850024.jpg,5775992,-80.1701006665039,27.1849183242277,-80.1740995395404,27.1945264953514,-80.1556753022266,27.1897222899008,27.1994019182119,-80.1598142311273
2267,20190905a_jpgs/jpgs/C24852933.jpg,10295358,-80.6941853410147,28.3602062818171,-80.6898172996366,28.3481237930023,-80.7124061909569,28.3549648102987,28.3429247440848,-80.7078919769382
2268,20190905a_jpgs/jpgs/C24857206.jpg,9355454,-81.2792703425822,29.8812675365117,-81.2837980146989,29.8906892326112,-81.2645332400994,29.8864253683953,29.8962015998952,-81.2691948389485
2269,20190905a_jpgs/jpgs/C24857894.jpg,5954283,-81.3959282037049,30.3424554537998,-81.396465145446,30.3523631680112,-81.3799176699594,30.3425669336473,30.3534662338254,-81.3804091179326
2270,20190905a_jpgs/jpgs/C24851675.jpg,9217126,-80.6219288238498,28.3112141296333,-80.6206809044182,28.3247095336719,-80.6025401056096,28.3105692678364,28.3226091886916,-80.6014465236321
2271,20190905a_jpgs/jpgs/C24850797.jpg,8750344,-80.383067577122,27.7128140160944,-80.3866031881621,27.7224635398956,-80.3684115531948,27.7169640357993,27.726825829084,-80.3720670438012
2272,20190905a_jpgs/jpgs/C24858963.jpg,7763568,-81.6096499135469,30.3777113039692,-81.6103618137683,30.3678487988609,-81.6259073849994,30.3788485499793,30.3679189341489,-81.6261328668936
2273,20190905a_jpgs/jpgs/C24860608.jpg,8885532,-81.446741105995,30.8161570443934,-81.4415563946472,30.8261536152047,-81.4316682180602,30.8109201149414,30.8200558076807,-81.4270134844609
2274,20190905a_jpgs/jpgs/C24852693.jpg,12088475,-80.6984714594052,28.5346914873077,-80.6979748524112,28.5221671021983,-80.7176570857109,28.5341350795856,28.5213388908303,-80.7169550680228
2275,20190905a_jpgs/jpgs/C24857550.jpg,9163305,-81.3503459142134,30.1084704807878,-81.3525647808454,30.1185858874461,-81.3347367455788,30.1109714326951,30.1212338980241,-81.3369715856604
2276,20190905a_jpgs/jpgs/C24851260.jpg,9273785,-80.5399495776629,28.0158369964611,-80.5444040309459,28.025330282274,-80.5254920571156,28.0210508021879,28.0307607535127,-80.5300497597794
2277,20190905a_jpgs/jpgs/C24860931.jpg,9611128,-81.4178567978813,31.0206641708313,-81.4166530397107,31.0307250500564,-81.4018952699267,31.01896655294,31.0295896790965,-81.4005947734746
2278,20190905a_jpgs/jpgs/P24850613.jpg,1826871,-80.3346397238581,27.5775294904277,-80.3477793843698,27.5694646803934,-80.3388761489473,27.5878237396244,27.5863194927748,-80.3546259328153
2279,20190905a_jpgs/jpgs/P24857007.jpg,2013971,-81.2447058115258,29.7418567159416,-81.2573292919177,29.7328736494655,-81.2500526463146,29.7519074654011,29.7492133652981,-81.2659238879906
2280,20190905a_jpgs/jpgs/C24852011.jpg,8253529,-80.5639889488199,28.5181913946162,-80.5701088403441,28.5300760356464,-80.5466970979223,28.5254809430715,28.5367561529128,-80.5524523318835
2281,20190905a_jpgs/jpgs/P24851364.jpg,2382390,-80.5687422832921,28.0842585641414,-80.5811486199423,28.0757783013243,-80.5738448336538,28.0943779636137,28.0920138842357,-80.589940781137
2282,20190905a_jpgs/jpgs/P24850297.jpg,2721004,-80.2479432302927,27.3516654664729,-80.2609979334701,27.3422116133996,-80.2530561219219,27.3617967223651,27.3592898189188,-80.2696498299797
2283,20190905a_jpgs/jpgs/P24857547.jpg,3308197,-81.346756055333,30.1048172876489,-81.3607573067,30.0972648643962,-81.3505471472784,30.1153659575946,30.1145215307522,-81.3668283629532
2284,20190905a_jpgs/jpgs/C24852821.jpg,9734639,-80.706751848615,28.4397341698998,-80.7086362166016,28.4273113937236,-80.7258398613009,28.4419241878852,28.4292010468205,-80.727401255365
