,time,name,not_done,done,tagged_ratio
391,1573681811,2019-11-13T16:50:11.963807,74,183,0.28793774319066145
392,1573681809,2019-11-13T16:50:09.203632,74,183,0.28793774319066145
393,1573681800,2019-11-13T16:50:00.846972,74,183,0.28793774319066145
394,1573681798,2019-11-13T16:49:58.664494,74,183,0.28793774319066145
395,1573681782,2019-11-13T16:49:42.244400,74,183,0.28793774319066145
396,1573681779,2019-11-13T16:49:39.698540,74,183,0.28793774319066145
397,1573681763,2019-11-13T16:49:23.671218,75,182,0.2918287937743191
398,1573681761,2019-11-13T16:49:21.507627,75,182,0.2918287937743191
399,1573681754,2019-11-13T16:49:14.144447,76,181,0.29571984435797666
400,1573681751,2019-11-13T16:49:11.711036,76,181,0.29571984435797666
401,1573681739,2019-11-13T16:48:59.891629,77,180,0.29961089494163423
402,1573681737,2019-11-13T16:48:57.558346,77,180,0.29961089494163423
403,1573681726,2019-11-13T16:48:46.731843,78,179,0.3035019455252918
404,1573681724,2019-11-13T16:48:44.103082,78,179,0.3035019455252918
405,1573681716,2019-11-13T16:48:36.947418,79,178,0.30739299610894943
406,1573681714,2019-11-13T16:48:34.447078,79,178,0.30739299610894943
407,1573681693,2019-11-13T16:48:13.738457,80,177,0.311284046692607
408,1573681690,2019-11-13T16:48:10.953734,80,177,0.311284046692607
409,1573681670,2019-11-13T16:47:50.483198,81,176,0.3151750972762646
410,1573681668,2019-11-13T16:47:48.119936,81,176,0.3151750972762646
411,1573681633,2019-11-13T16:47:13.395178,82,175,0.31906614785992216
412,1573681631,2019-11-13T16:47:11.024214,82,175,0.31906614785992216
413,1573681597,2019-11-13T16:46:37.823164,83,174,0.3229571984435798
414,1573681595,2019-11-13T16:46:35.709538,83,174,0.3229571984435798
415,1573681572,2019-11-13T16:46:12.844546,84,173,0.32684824902723736
416,1573681569,2019-11-13T16:46:09.953004,84,173,0.32684824902723736
417,1573681558,2019-11-13T16:45:58.285210,85,172,0.33073929961089493
418,1573681555,2019-11-13T16:45:55.702690,85,172,0.33073929961089493
419,1573681535,2019-11-13T16:45:35.995495,86,171,0.3346303501945525
420,1573681533,2019-11-13T16:45:33.452094,86,171,0.3346303501945525
421,1573681509,2019-11-13T16:45:09.939647,87,170,0.33852140077821014
422,1573681507,2019-11-13T16:45:07.685292,87,170,0.33852140077821014
423,1573681485,2019-11-13T16:44:45.201189,88,169,0.3424124513618677
424,1573681482,2019-11-13T16:44:42.829601,88,169,0.3424124513618677
425,1573681461,2019-11-13T16:44:21.832410,89,168,0.3463035019455253
426,1573681459,2019-11-13T16:44:19.761851,89,168,0.3463035019455253
427,1573681452,2019-11-13T16:44:12.280941,90,167,0.35019455252918286
428,1573681449,2019-11-13T16:44:09.653900,90,167,0.35019455252918286
429,1573681435,2019-11-13T16:43:55.401205,91,166,0.3540856031128405
430,1573681432,2019-11-13T16:43:52.974352,91,166,0.3540856031128405
431,1573681415,2019-11-13T16:43:35.703833,92,165,0.35797665369649806
432,1573681413,2019-11-13T16:43:33.446545,92,165,0.35797665369649806
433,1573681403,2019-11-13T16:43:23.921959,93,164,0.36186770428015563
434,1573681401,2019-11-13T16:43:21.452646,93,164,0.36186770428015563
435,1573681388,2019-11-13T16:43:08.276900,94,163,0.3657587548638132
436,1573681385,2019-11-13T16:43:05.970459,94,163,0.3657587548638132
437,1573681378,2019-11-13T16:42:58.253381,95,162,0.36964980544747084
438,1573681375,2019-11-13T16:42:55.370765,95,162,0.36964980544747084
439,1573681348,2019-11-13T16:42:28.106045,95,162,0.36964980544747084
440,1573681343,2019-11-13T16:42:23.242191,95,162,0.36964980544747084
441,1573681322,2019-11-13T16:42:02.860948,96,161,0.3735408560311284
442,1573681319,2019-11-13T16:41:59.817842,96,161,0.3735408560311284
443,1573681274,2019-11-13T16:41:14.154101,97,160,0.377431906614786
444,1573681271,2019-11-13T16:41:11.703106,97,160,0.377431906614786
445,1573681254,2019-11-13T16:40:54.094746,98,159,0.38132295719844356
446,1573681251,2019-11-13T16:40:51.364379,98,159,0.38132295719844356
447,1573681214,2019-11-13T16:40:14.127032,99,158,0.3852140077821012
448,1573681211,2019-11-13T16:40:11.606150,99,158,0.3852140077821012
449,1573681047,2019-11-13T16:37:27.312313,100,157,0.38910505836575876
450,1573681038,2019-11-13T16:37:18.135425,100,157,0.38910505836575876
451,1573680956,2019-11-13T16:35:56.377425,101,156,0.39299610894941633
452,1573615400,2019-11-12T22:23:20.567392,101,156,0.39299610894941633
453,1573615398,2019-11-12T22:23:18.316789,101,156,0.39299610894941633
454,1573615359,2019-11-12T22:22:39.740866,102,155,0.3968871595330739
455,1573615357,2019-11-12T22:22:37.588169,102,155,0.3968871595330739
456,1573615340,2019-11-12T22:22:20.441762,103,154,0.40077821011673154
457,1573615337,2019-11-12T22:22:17.312059,103,154,0.40077821011673154
458,1573615183,2019-11-12T22:19:43.689177,103,154,0.40077821011673154
459,1573615179,2019-11-12T22:19:39.484187,103,154,0.40077821011673154
460,1573615162,2019-11-12T22:19:22.677290,104,153,0.4046692607003891
461,1573615159,2019-11-12T22:19:19.521787,104,153,0.4046692607003891
462,1573615134,2019-11-12T22:18:54.187659,105,152,0.4085603112840467
463,1573615131,2019-11-12T22:18:51.293221,105,152,0.4085603112840467
464,1573615049,2019-11-12T22:17:29.989641,106,151,0.41245136186770426
465,1573615047,2019-11-12T22:17:27.127715,106,151,0.41245136186770426
466,1573615033,2019-11-12T22:17:13.120161,106,151,0.41245136186770426
467,1573615030,2019-11-12T22:17:10.106475,106,151,0.41245136186770426
468,1573615005,2019-11-12T22:16:45.385186,107,150,0.4163424124513619
469,1573615002,2019-11-12T22:16:42.010963,107,150,0.4163424124513619
470,1573614834,2019-11-12T22:13:54.745331,107,150,0.4163424124513619
471,1573614832,2019-11-12T22:13:52.596858,107,150,0.4163424124513619
472,1573614390,2019-11-12T22:06:30.594193,107,150,0.4163424124513619
473,1573614387,2019-11-12T22:06:27.984788,107,150,0.4163424124513619
474,1573614300,2019-11-12T22:05:00.127221,107,150,0.4163424124513619
475,1573614297,2019-11-12T22:04:57.636541,107,150,0.4163424124513619
476,1573613825,2019-11-12T21:57:05.747674,107,150,0.4163424124513619
477,1573613818,2019-11-12T21:56:58.021123,107,150,0.4163424124513619
478,1573613785,2019-11-12T21:56:25.952151,107,150,0.4163424124513619
479,1573613783,2019-11-12T21:56:23.670498,107,150,0.4163424124513619
480,1573613761,2019-11-12T21:56:01.387528,108,149,0.42023346303501946
481,1573613758,2019-11-12T21:55:58.484040,108,149,0.42023346303501946
482,1573613737,2019-11-12T21:55:37.431070,109,148,0.42412451361867703
483,1573613733,2019-11-12T21:55:33.467233,109,148,0.42412451361867703
484,1573613714,2019-11-12T21:55:14.207613,110,147,0.4280155642023346
485,1573613710,2019-11-12T21:55:10.922146,110,147,0.4280155642023346
486,1573613676,2019-11-12T21:54:36.990722,111,146,0.43190661478599224
487,1573613672,2019-11-12T21:54:32.410211,111,146,0.43190661478599224
488,1573613085,2019-11-12T21:44:45.642238,111,146,0.43190661478599224
489,1573606850,2019-11-12T20:00:50.466268,112,146,0.43410852713178294
490,1573606847,2019-11-12T20:00:47.728256,112,146,0.43410852713178294
491,1573606821,2019-11-12T20:00:21.448915,111,146,0.43190661478599224
492,1573606818,2019-11-12T20:00:18.731369,111,146,0.43190661478599224
493,1573606812,2019-11-12T20:00:12.084794,110,146,0.4296875
494,1573606809,2019-11-12T20:00:09.541981,110,146,0.4296875
495,1573606800,2019-11-12T20:00:00.543872,109,146,0.42745098039215684
496,1573606797,2019-11-12T19:59:57.947311,109,146,0.42745098039215684
497,1573606790,2019-11-12T19:59:50.972687,108,146,0.4251968503937008
498,1573606788,2019-11-12T19:59:48.431606,108,146,0.4251968503937008
499,1573606781,2019-11-12T19:59:41.546413,107,146,0.42292490118577075
500,1573606779,2019-11-12T19:59:39.127805,107,146,0.42292490118577075
501,1573606771,2019-11-12T19:59:31.274885,106,146,0.42063492063492064
502,1573606768,2019-11-12T19:59:28.713343,106,146,0.42063492063492064
503,1573606741,2019-11-12T19:59:01.207288,105,146,0.41832669322709165
504,1573606738,2019-11-12T19:58:58.386704,105,146,0.41832669322709165
505,1573606724,2019-11-12T19:58:44.349817,104,146,0.416
506,1573606721,2019-11-12T19:58:41.840237,104,146,0.416
507,1573606695,2019-11-12T19:58:15.458127,103,146,0.41365461847389556
508,1573606692,2019-11-12T19:58:12.828941,103,146,0.41365461847389556
509,1573606644,2019-11-12T19:57:24.271831,102,146,0.4112903225806452
510,1573606641,2019-11-12T19:57:21.783895,102,146,0.4112903225806452
511,1573606633,2019-11-12T19:57:13.637898,101,146,0.4089068825910931
512,1573606630,2019-11-12T19:57:10.884567,101,146,0.4089068825910931
513,1573606601,2019-11-12T19:56:41.439827,100,146,0.4065040650406504
514,1573606598,2019-11-12T19:56:38.389407,100,146,0.4065040650406504
515,1573606583,2019-11-12T19:56:23.143973,99,146,0.40408163265306124
516,1573606579,2019-11-12T19:56:19.776852,99,146,0.40408163265306124
517,1573606569,2019-11-12T19:56:09.076674,98,146,0.4016393442622951
518,1573606566,2019-11-12T19:56:06.307290,98,146,0.4016393442622951
519,1573606537,2019-11-12T19:55:37.392501,97,146,0.3991769547325103
520,1573606536,2019-11-12T19:55:36.157223,97,146,0.3991769547325103
521,1573606508,2019-11-12T19:55:08.589076,96,146,0.39669421487603307
522,1573606422,2019-11-12T19:53:42.416137,96,146,0.39669421487603307
523,1573606415,2019-11-12T19:53:35.398701,95,146,0.3941908713692946
524,1573606407,2019-11-12T19:53:27.623419,95,146,0.3941908713692946
525,1573606399,2019-11-12T19:53:19.877173,94,146,0.39166666666666666
526,1573606397,2019-11-12T19:53:17.073783,94,146,0.39166666666666666
527,1573606390,2019-11-12T19:53:10.129927,93,146,0.3891213389121339
528,1573606387,2019-11-12T19:53:07.561667,93,146,0.3891213389121339
529,1573606371,2019-11-12T19:52:51.652709,92,146,0.3865546218487395
530,1573606368,2019-11-12T19:52:48.894682,92,146,0.3865546218487395
531,1573606340,2019-11-12T19:52:20.277978,91,146,0.38396624472573837
532,1573606337,2019-11-12T19:52:17.254610,91,146,0.38396624472573837
533,1573606266,2019-11-12T19:51:06.381763,90,146,0.3813559322033898
534,1573602255,2019-11-12T18:44:15.044444,90,146,0.3813559322033898
535,1573602251,2019-11-12T18:44:11.897892,90,146,0.3813559322033898
536,1573602240,2019-11-12T18:44:00.997938,91,145,0.3855932203389831
537,1573602237,2019-11-12T18:43:57.915268,91,145,0.3855932203389831
538,1573602196,2019-11-12T18:43:16.603783,92,144,0.3898305084745763
539,1573602193,2019-11-12T18:43:13.898220,92,144,0.3898305084745763
540,1573602183,2019-11-12T18:43:03.726964,93,143,0.3940677966101695
541,1573602180,2019-11-12T18:43:00.966507,93,143,0.3940677966101695
542,1573602162,2019-11-12T18:42:42.199415,94,142,0.3983050847457627
543,1573602159,2019-11-12T18:42:39.102920,94,142,0.3983050847457627
544,1573602149,2019-11-12T18:42:29.096709,95,141,0.4025423728813559
545,1573602145,2019-11-12T18:42:25.763199,95,141,0.4025423728813559
546,1573602136,2019-11-12T18:42:16.320327,96,140,0.4067796610169492
547,1573602133,2019-11-12T18:42:13.378975,96,140,0.4067796610169492
548,1573602059,2019-11-12T18:40:59.187607,96,140,0.4067796610169492
549,1573602056,2019-11-12T18:40:56.329195,96,140,0.4067796610169492
550,1573602045,2019-11-12T18:40:45.796269,97,139,0.4110169491525424
551,1573602042,2019-11-12T18:40:42.043418,97,139,0.4110169491525424
552,1573602032,2019-11-12T18:40:32.265471,98,138,0.4152542372881356
553,1573602028,2019-11-12T18:40:28.658453,98,138,0.4152542372881356
554,1573601958,2019-11-12T18:39:18.563837,98,138,0.4152542372881356
555,1573601955,2019-11-12T18:39:15.934218,98,138,0.4152542372881356
556,1573601905,2019-11-12T18:38:25.703629,99,137,0.4194915254237288
557,1573601902,2019-11-12T18:38:22.826986,99,137,0.4194915254237288
558,1573601891,2019-11-12T18:38:11.765947,100,136,0.423728813559322
559,1573601889,2019-11-12T18:38:09.423035,100,136,0.423728813559322
560,1573601823,2019-11-12T18:37:03.689230,101,135,0.4279661016949153
561,1573601821,2019-11-12T18:37:01.243688,101,135,0.4279661016949153
562,1573601811,2019-11-12T18:36:51.004236,101,135,0.4279661016949153
563,1573601807,2019-11-12T18:36:47.860064,101,135,0.4279661016949153
564,1573601798,2019-11-12T18:36:38.089517,102,134,0.4322033898305085
565,1573601795,2019-11-12T18:36:35.079718,102,134,0.4322033898305085
566,1573601786,2019-11-12T18:36:26.113204,103,133,0.4364406779661017
567,1573601783,2019-11-12T18:36:23.517073,103,133,0.4364406779661017
568,1573601769,2019-11-12T18:36:09.030584,104,132,0.4406779661016949
569,1573601766,2019-11-12T18:36:06.429179,104,132,0.4406779661016949
570,1573601757,2019-11-12T18:35:57.940285,105,131,0.4449152542372881
571,1573601755,2019-11-12T18:35:55.396453,105,131,0.4449152542372881
572,1573601733,2019-11-12T18:35:33.775326,106,130,0.4491525423728814
573,1573601730,2019-11-12T18:35:30.786870,106,130,0.4491525423728814
574,1573601720,2019-11-12T18:35:20.502804,107,129,0.4533898305084746
575,1573601717,2019-11-12T18:35:17.754120,107,129,0.4533898305084746
576,1573601703,2019-11-12T18:35:03.341490,108,128,0.4576271186440678
577,1573601700,2019-11-12T18:35:00.325809,108,128,0.4576271186440678
578,1573601688,2019-11-12T18:34:48.569066,109,127,0.461864406779661
579,1573601687,2019-11-12T18:34:47.406817,109,127,0.461864406779661
580,1573601674,2019-11-12T18:34:34.541975,110,126,0.4661016949152542
581,1573601671,2019-11-12T18:34:31.823647,110,126,0.4661016949152542
582,1573601646,2019-11-12T18:34:06.921873,110,126,0.4661016949152542
583,1573601643,2019-11-12T18:34:03.677586,110,126,0.4661016949152542
584,1573601632,2019-11-12T18:33:52.840236,111,125,0.4703389830508475
585,1573601630,2019-11-12T18:33:50.263091,111,125,0.4703389830508475
586,1573601547,2019-11-12T18:32:27.055327,112,124,0.4745762711864407
587,1573601542,2019-11-12T18:32:22.665824,112,124,0.4745762711864407
588,1573601513,2019-11-12T18:31:53.267835,113,123,0.4788135593220339
589,1573601510,2019-11-12T18:31:50.323201,113,123,0.4788135593220339
590,1573601430,2019-11-12T18:30:30.037183,114,122,0.4830508474576271
591,1573601428,2019-11-12T18:30:28.877079,114,122,0.4830508474576271
592,1573601412,2019-11-12T18:30:12.796386,115,121,0.4872881355932203
593,1573601410,2019-11-12T18:30:10.018695,115,121,0.4872881355932203
594,1573601299,2019-11-12T18:28:19.678901,115,121,0.4872881355932203
595,1573601298,2019-11-12T18:28:18.545025,115,121,0.4872881355932203
596,1573601273,2019-11-12T18:27:53.976600,116,120,0.4915254237288136
597,1573601271,2019-11-12T18:27:51.360459,116,120,0.4915254237288136
598,1573601226,2019-11-12T18:27:06.592330,117,119,0.4957627118644068
599,1573601223,2019-11-12T18:27:03.913187,117,119,0.4957627118644068
600,1573601214,2019-11-12T18:26:54.219196,118,118,0.5
601,1573601211,2019-11-12T18:26:51.399824,118,118,0.5
602,1573601182,2019-11-12T18:26:22.059066,119,117,0.5042372881355932
603,1573601180,2019-11-12T18:26:20.232553,119,117,0.5042372881355932
604,1573601018,2019-11-12T18:23:38.882596,119,117,0.5042372881355932
605,1573601016,2019-11-12T18:23:36.330879,119,117,0.5042372881355932
606,1573600971,2019-11-12T18:22:51.961760,120,116,0.5084745762711864
607,1573600969,2019-11-12T18:22:49.423341,120,116,0.5084745762711864
608,1573600945,2019-11-12T18:22:25.663453,121,115,0.5127118644067796
609,1573600932,2019-11-12T18:22:12.219983,121,115,0.5127118644067796
610,1573600775,2019-11-12T18:19:35.512954,121,115,0.5127118644067796
611,1573600772,2019-11-12T18:19:32.616887,121,115,0.5127118644067796
612,1573600754,2019-11-12T18:19:14.810592,122,114,0.5169491525423728
613,1573600752,2019-11-12T18:19:12.068269,122,114,0.5169491525423728
614,1573600694,2019-11-12T18:18:14.591152,123,113,0.5211864406779662
615,1573600691,2019-11-12T18:18:11.594538,123,113,0.5211864406779662
616,1573600682,2019-11-12T18:18:02.058313,124,112,0.5254237288135594
617,1573600679,2019-11-12T18:17:59.169121,124,112,0.5254237288135594
618,1573600670,2019-11-12T18:17:50.227981,125,111,0.5296610169491526
619,1573600667,2019-11-12T18:17:47.754172,125,111,0.5296610169491526
620,1573600657,2019-11-12T18:17:37.869365,126,110,0.5338983050847458
621,1573600654,2019-11-12T18:17:34.783759,126,110,0.5338983050847458
622,1573600643,2019-11-12T18:17:23.573392,127,109,0.538135593220339
623,1573600640,2019-11-12T18:17:20.937006,127,109,0.538135593220339
624,1573600384,2019-11-12T18:13:04.780573,127,109,0.538135593220339
625,1573600382,2019-11-12T18:13:02.099546,127,109,0.538135593220339
626,1573600358,2019-11-12T18:12:38.536289,128,108,0.5423728813559322
627,1573600355,2019-11-12T18:12:35.829331,128,108,0.5423728813559322
628,1573600312,2019-11-12T18:11:52.260224,129,107,0.5466101694915254
629,1573600309,2019-11-12T18:11:49.784579,129,107,0.5466101694915254
630,1573600299,2019-11-12T18:11:39.840619,130,106,0.5508474576271186
631,1573600297,2019-11-12T18:11:37.563037,130,106,0.5508474576271186
632,1573600246,2019-11-12T18:10:46.616682,131,105,0.5550847457627118
633,1573600244,2019-11-12T18:10:44.356118,131,105,0.5550847457627118
634,1573600232,2019-11-12T18:10:32.511905,132,104,0.559322033898305
635,1573600229,2019-11-12T18:10:29.933475,132,104,0.559322033898305
636,1573600217,2019-11-12T18:10:17.216032,133,103,0.5635593220338984
637,1573600214,2019-11-12T18:10:14.394616,133,103,0.5635593220338984
638,1573600199,2019-11-12T18:09:59.390348,134,102,0.5677966101694916
639,1573600196,2019-11-12T18:09:56.860487,134,102,0.5677966101694916
640,1573600145,2019-11-12T18:09:05.295313,135,101,0.5720338983050848
641,1573600142,2019-11-12T18:09:02.684006,135,101,0.5720338983050848
642,1573600079,2019-11-12T18:07:59.107888,136,100,0.576271186440678
643,1573600056,2019-11-12T18:07:36.181323,136,100,0.576271186440678
644,1573600041,2019-11-12T18:07:21.357044,137,99,0.5805084745762712
645,1573600023,2019-11-12T18:07:03.775910,137,99,0.5805084745762712
646,1573600006,2019-11-12T18:06:46.278372,138,98,0.5847457627118644
647,1573600003,2019-11-12T18:06:43.326424,138,98,0.5847457627118644
648,1573599814,2019-11-12T18:03:34.223795,139,97,0.5889830508474576
649,1573599811,2019-11-12T18:03:31.075656,139,97,0.5889830508474576
650,1573599765,2019-11-12T18:02:45.302308,140,96,0.5932203389830508
651,1573599761,2019-11-12T18:02:41.227233,140,96,0.5932203389830508
652,1573599727,2019-11-12T18:02:07.197329,141,95,0.597457627118644
653,1573599724,2019-11-12T18:02:04.458210,141,95,0.597457627118644
654,1573599655,2019-11-12T18:00:55.799766,142,94,0.6016949152542372
655,1573599650,2019-11-12T18:00:50.301180,142,94,0.6016949152542372
656,1573599617,2019-11-12T18:00:17.334967,143,93,0.6059322033898306
657,1573599614,2019-11-12T18:00:14.787787,143,93,0.6059322033898306
658,1573599528,2019-11-12T17:58:48.894213,144,92,0.6101694915254238
659,1573599524,2019-11-12T17:58:44.710090,144,92,0.6101694915254238
660,1573599457,2019-11-12T17:57:37.873419,145,91,0.614406779661017
661,1573599454,2019-11-12T17:57:34.582967,145,91,0.614406779661017
662,1573599357,2019-11-12T17:55:57.095146,146,90,0.6186440677966102
663,1573599353,2019-11-12T17:55:53.979968,146,90,0.6186440677966102
664,1573599241,2019-11-12T17:54:01.033928,147,89,0.6228813559322034
665,1573599238,2019-11-12T17:53:58.164685,147,89,0.6228813559322034
666,1573599136,2019-11-12T17:52:16.992164,148,88,0.6271186440677966
667,1573599134,2019-11-12T17:52:14.140357,148,88,0.6271186440677966
668,1573598962,2019-11-12T17:49:22.848174,149,87,0.6313559322033898
669,1573598960,2019-11-12T17:49:20.170426,149,87,0.6313559322033898
670,1573598725,2019-11-12T17:45:25.672332,150,86,0.635593220338983
671,1573598722,2019-11-12T17:45:22.646457,150,86,0.635593220338983
672,1573598535,2019-11-12T17:42:15.849444,151,85,0.6398305084745762
673,1573589637,2019-11-12T15:13:57.718207,152,85,0.6413502109704642
674,1573589635,2019-11-12T15:13:55.490702,152,85,0.6413502109704642
675,1573589620,2019-11-12T15:13:40.752958,153,84,0.6455696202531646
676,1573589618,2019-11-12T15:13:38.481958,153,84,0.6455696202531646
677,1573589605,2019-11-12T15:13:25.914386,154,83,0.6497890295358649
678,1573589603,2019-11-12T15:13:23.100442,154,83,0.6497890295358649
679,1573589578,2019-11-12T15:12:58.063391,154,83,0.6497890295358649
680,1573589575,2019-11-12T15:12:55.188253,154,83,0.6497890295358649
681,1573589558,2019-11-12T15:12:38.927999,154,83,0.6497890295358649
682,1573589556,2019-11-12T15:12:36.571129,154,83,0.6497890295358649
683,1573589546,2019-11-12T15:12:26.939545,155,82,0.6540084388185654
684,1573589541,2019-11-12T15:12:21.998900,155,82,0.6540084388185654
685,1573589527,2019-11-12T15:12:07.507635,156,81,0.6582278481012658
686,1573589524,2019-11-12T15:12:04.512708,156,81,0.6582278481012658
687,1573589486,2019-11-12T15:11:26.020592,157,80,0.6624472573839663
688,1573589483,2019-11-12T15:11:23.660529,157,80,0.6624472573839663
689,1573589460,2019-11-12T15:11:00.538197,157,80,0.6624472573839663
690,1573589457,2019-11-12T15:10:57.863769,157,80,0.6624472573839663
691,1573589450,2019-11-12T15:10:50.669186,158,79,0.6666666666666666
692,1573589448,2019-11-12T15:10:48.277857,158,79,0.6666666666666666
693,1573589435,2019-11-12T15:10:35.389792,159,78,0.6708860759493671
694,1573589432,2019-11-12T15:10:32.862932,159,78,0.6708860759493671
695,1573589424,2019-11-12T15:10:24.505155,160,77,0.6751054852320675
696,1573589421,2019-11-12T15:10:21.983636,160,77,0.6751054852320675
697,1573589407,2019-11-12T15:10:07.167855,161,76,0.679324894514768
698,1573589404,2019-11-12T15:10:04.712016,161,76,0.679324894514768
699,1573589396,2019-11-12T15:09:56.725516,162,75,0.6835443037974683
700,1573589393,2019-11-12T15:09:53.285864,162,75,0.6835443037974683
701,1573589377,2019-11-12T15:09:37.757650,163,74,0.6877637130801688
702,1573589374,2019-11-12T15:09:34.807863,163,74,0.6877637130801688
703,1573589365,2019-11-12T15:09:25.352201,164,73,0.6919831223628692
704,1573589362,2019-11-12T15:09:22.585077,164,73,0.6919831223628692
705,1573589345,2019-11-12T15:09:05.386214,164,73,0.6919831223628692
706,1573589342,2019-11-12T15:09:02.735196,164,73,0.6919831223628692
707,1573589331,2019-11-12T15:08:51.911246,165,72,0.6962025316455697
708,1573589329,2019-11-12T15:08:49.155612,165,72,0.6962025316455697
709,1573589298,2019-11-12T15:08:18.137998,165,72,0.6962025316455697
710,1573589294,2019-11-12T15:08:14.789208,165,72,0.6962025316455697
711,1573589287,2019-11-12T15:08:07.469638,166,71,0.70042194092827
712,1573589285,2019-11-12T15:08:05.095370,166,71,0.70042194092827
713,1573589269,2019-11-12T15:07:49.517736,167,70,0.7046413502109705
714,1573589266,2019-11-12T15:07:46.806083,167,70,0.7046413502109705
715,1573589236,2019-11-12T15:07:16.557646,167,70,0.7046413502109705
716,1573589234,2019-11-12T15:07:14.219411,167,70,0.7046413502109705
717,1573589217,2019-11-12T15:06:57.926138,168,69,0.7088607594936709
718,1573589215,2019-11-12T15:06:55.045293,168,69,0.7088607594936709
719,1573589192,2019-11-12T15:06:32.142901,169,68,0.7130801687763713
720,1573589189,2019-11-12T15:06:29.886817,169,68,0.7130801687763713
721,1573589172,2019-11-12T15:06:12.747643,170,67,0.7172995780590717
722,1573589168,2019-11-12T15:06:08.849486,170,67,0.7172995780590717
723,1573559492,2019-11-12T06:51:32.981188,171,66,0.7215189873417721
724,1573559489,2019-11-12T06:51:29.703182,171,66,0.7215189873417721
725,1573559476,2019-11-12T06:51:16.979008,172,65,0.7257383966244726
726,1573559473,2019-11-12T06:51:13.861378,172,65,0.7257383966244726
727,1573559463,2019-11-12T06:51:03.739931,173,64,0.729957805907173
728,1573559461,2019-11-12T06:51:01.151981,173,64,0.729957805907173
729,1573559441,2019-11-12T06:50:41.331254,173,64,0.729957805907173
730,1573559438,2019-11-12T06:50:38.333586,173,64,0.729957805907173
731,1573559422,2019-11-12T06:50:22.947200,174,63,0.7341772151898734
732,1573559420,2019-11-12T06:50:20.339003,174,63,0.7341772151898734
733,1573559405,2019-11-12T06:50:05.292375,174,63,0.7341772151898734
734,1573559402,2019-11-12T06:50:02.647615,174,63,0.7341772151898734
735,1573559383,2019-11-12T06:49:43.734812,175,62,0.7383966244725738
736,1573559381,2019-11-12T06:49:41.075665,175,62,0.7383966244725738
737,1573559362,2019-11-12T06:49:22.299638,176,61,0.7426160337552743
738,1573559359,2019-11-12T06:49:19.883772,176,61,0.7426160337552743
739,1573559349,2019-11-12T06:49:09.563018,176,61,0.7426160337552743
740,1573559346,2019-11-12T06:49:06.839996,176,61,0.7426160337552743
741,1573559335,2019-11-12T06:48:55.595966,175,61,0.7415254237288136
742,1573559331,2019-11-12T06:48:51.694633,175,61,0.7415254237288136
743,1573559321,2019-11-12T06:48:41.940671,175,60,0.7446808510638298
744,1573559319,2019-11-12T06:48:39.014899,175,60,0.7446808510638298
745,1573559292,2019-11-12T06:48:12.246239,176,59,0.7489361702127659
746,1573559289,2019-11-12T06:48:09.253699,176,59,0.7489361702127659
747,1573559279,2019-11-12T06:47:59.019928,177,58,0.7531914893617021
748,1573559276,2019-11-12T06:47:56.825295,177,58,0.7531914893617021
749,1573559242,2019-11-12T06:47:22.903956,178,57,0.7574468085106383
750,1573559240,2019-11-12T06:47:20.492229,178,57,0.7574468085106383
751,1573559230,2019-11-12T06:47:10.150873,179,56,0.7617021276595745
752,1573559227,2019-11-12T06:47:07.380831,179,56,0.7617021276595745
753,1573559209,2019-11-12T06:46:49.028180,180,55,0.7659574468085106
754,1573559206,2019-11-12T06:46:46.533289,180,55,0.7659574468085106
755,1573559195,2019-11-12T06:46:35.040740,181,54,0.7702127659574468
756,1573559191,2019-11-12T06:46:31.716087,181,54,0.7702127659574468
757,1573559169,2019-11-12T06:46:09.362682,181,54,0.7702127659574468
758,1573559166,2019-11-12T06:46:06.656829,181,54,0.7702127659574468
759,1573559157,2019-11-12T06:45:57.281233,182,53,0.774468085106383
760,1573559154,2019-11-12T06:45:54.420116,182,53,0.774468085106383
761,1573559136,2019-11-12T06:45:36.365470,183,52,0.7787234042553192
762,1573559133,2019-11-12T06:45:33.475806,183,52,0.7787234042553192
763,1573559122,2019-11-12T06:45:22.679908,184,51,0.7829787234042553
764,1573559119,2019-11-12T06:45:19.819945,184,51,0.7829787234042553
765,1573559099,2019-11-12T06:44:59.652452,185,50,0.7872340425531915
766,1573559097,2019-11-12T06:44:57.030578,185,50,0.7872340425531915
767,1573559081,2019-11-12T06:44:41.023175,185,50,0.7872340425531915
768,1573559078,2019-11-12T06:44:38.123948,185,50,0.7872340425531915
769,1573559070,2019-11-12T06:44:30.195098,186,49,0.7914893617021277
770,1573559067,2019-11-12T06:44:27.589312,186,49,0.7914893617021277
771,1573558970,2019-11-12T06:42:50.297623,186,49,0.7914893617021277
772,1573558967,2019-11-12T06:42:47.764844,186,49,0.7914893617021277
773,1573558956,2019-11-12T06:42:36.363814,186,49,0.7914893617021277
774,1573558952,2019-11-12T06:42:32.823138,186,49,0.7914893617021277
775,1573558898,2019-11-12T06:41:38.285084,187,48,0.7957446808510639
776,1573558895,2019-11-12T06:41:35.826938,187,48,0.7957446808510639
777,1573558888,2019-11-12T06:41:28.247917,188,47,0.8
778,1573558885,2019-11-12T06:41:25.905638,188,47,0.8
779,1573558878,2019-11-12T06:41:18.125680,189,46,0.8042553191489362
780,1573558875,2019-11-12T06:41:15.890565,189,46,0.8042553191489362
