,file,storm_id,archive,image,size,date,ul_lat,ul_lon,ur_lon,lr_lat,lr_lon,geom_checksum,ll_lat,ll_lon,ur_lat
535,20190716a_jpgs/jpgs/C19755656.jpg,barry,20190716a_jpgs,C19755656.jpg,6296719,2019/07/16,29.6833529960194,-91.2146237932678,-91.2179125367506,29.6886808510009,-91.214658371712,3ba482e2f2cee59247196361dfa3597a,29.6849572349199,-91.2121215201261,29.6865589521942
536,20190716a_jpgs/jpgs/P19747233.jpg,barry,20190716a_jpgs,P19747233.jpg,6651849,2019/07/16,29.76368350455,-93.5756343990442,-93.567896951377,29.7583450315123,-93.5695640389677,a8e4db6692c806ea172f79b4006ee36a,29.7584889306633,-93.5743506758714,29.7634495608538
537,20190716a_jpgs/jpgs/S19755141.jpg,barry,20190716a_jpgs,S19755141.jpg,7947670,2019/07/16,29.5422190982558,-90.871142781269,-90.8666760979199,29.5385949348351,-90.868166642696,a3424733593595dcb029804740273d1f,29.5392507806721,-90.8712716585536,29.5413292641061
538,20190716a_jpgs/jpgs/P19756450.jpg,barry,20190716a_jpgs,P19756450.jpg,5974730,2019/07/16,29.7626066675305,-91.7733959578281,-91.7786192193167,29.7677655621249,-91.7763018287319,2765631f63a95e4d91e488d6bb03b9bd,29.7667593292295,-91.7731118512661,29.7646151374189
539,20190716a_jpgs/jpgs/S19755530.jpg,barry,20190716a_jpgs,S19755530.jpg,6485557,2019/07/16,29.6648736256657,-91.124070971864,-91.1210469569693,29.659827800029,-91.1250199635399,eca02318ae5e0e6d123eccffcb8c3043,29.6622137827898,-91.1268539938357,29.6610566662959
540,20190716a_jpgs/jpgs/P19746974.jpg,barry,20190716a_jpgs,P19746974.jpg,6935433,2019/07/16,29.7270589248913,-93.7841044999092,-93.7763244444819,29.7233461315829,-93.7761845209474,a3d855bc5457798c4ba659018a918693,29.7222008324722,-93.7808214262376,29.7289855653045
541,20190716a_jpgs/jpgs/C19757746.jpg,barry,20190716a_jpgs,C19757746.jpg,11634122,2019/07/16,29.9352029414001,-92.6709743832784,-92.6692027030231,29.938367478874,-92.6654266163097,72c9fee49187644bfcb3a661a78aae41,29.9340099257674,-92.6672574530464,29.9395298937902
542,20190716a_jpgs/jpgs/S19758695.jpg,barry,20190716a_jpgs,S19758695.jpg,8141477,2019/07/16,30.0989197674862,-93.29117279933,-93.2855100660907,30.0915832975506,-93.2906537084191,f185b899a7622538d458bfa948a30677,30.0940690142668,-93.2938901348533,30.0945261094134
543,20190716a_jpgs/jpgs/P19756408.jpg,barry,20190716a_jpgs,P19756408.jpg,7045308,2019/07/16,29.7589444136186,-91.7400307977008,-91.7467606622747,29.7628591317728,-91.7461810727964,d3cf1f056bbec351045163c965482f6e,29.7633513025316,-91.7422068359248,29.7581996245668
544,20190716a_jpgs/jpgs/S19757791.jpg,barry,20190716a_jpgs,S19757791.jpg,7602543,2019/07/16,29.9542190217002,-92.6997611036257,-92.693467756478,29.948288900819,-92.6965813781875,d5d267fa66de28481bb539ac61f74907,29.9496495231066,-92.7004867923629,29.9520427371489
545,20190716a_jpgs/jpgs/P19750999.jpg,barry,20190716a_jpgs,P19750999.jpg,6857652,2019/07/16,29.5292852365491,-91.9293073649177,-91.9215433213018,29.5190968937121,-91.9277505601452,1549b204ec131b9302147771ba0357f7,29.5230035470109,-91.9329878811111,29.5232399482124
546,20190716a_jpgs/jpgs/C19757782.jpg,barry,20190716a_jpgs,C19757782.jpg,11171139,2019/07/16,29.9441367825411,-92.6970692378303,-92.6947280812046,29.9466809123005,-92.6911469017376,643339926d1370b1377d75221047ce30,29.9425733243956,-92.6935716070279,29.9482328133618
547,20190716a_jpgs/jpgs/P19753185.jpg,barry,20190716a_jpgs,P19753185.jpg,6912720,2019/07/16,29.4292913761022,-91.3346940177857,-91.3440294245652,29.4311483712083,-91.3469593445779,40f7d88e5da1c21345a124dde485eeef,29.4344557904729,-91.3412458343317,29.4240682094307
548,20190716a_jpgs/jpgs/C19759300.jpg,barry,20190716a_jpgs,C19759300.jpg,10060052,2019/07/16,30.0524354887809,-93.7166593238813,-93.7204769268459,30.0589922900903,-93.7166883814691,f0031ef6bdbe44bd8ef21c62f4220c34,30.0546473624709,-93.7132577499876,30.0564808821371
549,20190716a_jpgs/jpgs/S19755954.jpg,barry,20190716a_jpgs,S19755954.jpg,8363931,2019/07/16,29.6662989370479,-91.4244610388198,-91.4185548494017,29.6607889937357,-91.4214268810714,f86f1e7b49ec1b068af088a5cb516702,29.662096782451,-91.4251803296856,29.6643061864003
550,20190716a_jpgs/jpgs/S19753078.jpg,barry,20190716a_jpgs,S19753078.jpg,6897605,2019/07/16,29.4809460925502,-91.2927589723841,-91.2880815398599,29.4841906861045,-91.2824427947243,1ac871d0dcd7c9ef7b8566a4e7091948,29.4790586438582,-91.2856896350623,29.4885453367414
551,20190716a_jpgs/jpgs/C19749440.jpg,barry,20190716a_jpgs,C19749440.jpg,8139390,2019/07/16,29.8245666921026,-92.1289490797131,-92.1167927265403,29.8196219829811,-92.1139957217786,1f8084d3573f173bd716b224b3c48974,29.8173868642917,-92.1266232399792,29.8283925152229
