,file,storm_id,archive,image,size,date,ll_lat,ul_lon,geom_checksum,lr_lon,ur_lon,ul_lat,lr_lat,ll_lon,ur_lat
18,20181011a_jpgs/jpgs/P28470877.jpg,michael,20181011a_jpgs,P28470877.jpg,7136826,2018/10/11,30.3183302170164,-85.6442713717692,1888f6d7205a891a667f95a04aad8a25,-85.6381884305183,-85.6284148267798,30.3314161285759,30.3150475638724,-85.6463306818972,30.3247981192851
19,20181011a_jpgs/jpgs/P28470846.jpg,michael,20181011a_jpgs,P28470846.jpg,9178169,2018/10/11,30.3201993488229,-85.676701628069,5af940251986d36254a1a40e7cac50aa,-85.6656770973926,-85.6628668867656,30.3296291268168,30.319989624661,-85.6741002730036,30.3289872076239
20,20181011a_jpgs/jpgs/P28471093.jpg,michael,20181011a_jpgs,P28471093.jpg,7377762,2018/10/11,30.2421671128235,-85.4837613966369,784373ba03daf9cdaa02445e6f234a2d,-85.479895785169,-85.4714665382682,30.2520112064826,30.2382307583945,-85.4871494505703,30.2451993652936
21,20181011a_jpgs/jpgs/P28471087.jpg,michael,20181011a_jpgs,P28471087.jpg,7406529,2018/10/11,30.2442539358952,-85.4882064674784,cd63b57f278c01c613946889843fb3e6,-85.4845920680068,-85.4770246074956,30.2529950421021,30.24026568042,-85.4916187051845,30.2465056909228
22,20181011a_jpgs/jpgs/P28471327.jpg,michael,20181011a_jpgs,P28471327.jpg,6944763,2018/10/11,30.2754715958698,-85.5166691024423,74a462818966c5d33e2b1b1a4a4988ae,-85.5171691152885,-85.5271689851791,30.2663121238504,30.2805605882704,-85.5110216008363,30.2751941668799
23,20181011a_jpgs/jpgs/P28471477.jpg,michael,20181011a_jpgs,P28471477.jpg,8423494,2018/10/11,30.3181807986807,-85.5987425495665,c05c0beb978c45e7a55ff34f87531ad2,-85.6079949286764,-85.6123565221994,30.308802062169,30.3193678989923,-85.5996778542045,30.3106659351668
24,20181011a_jpgs/jpgs/P28471381.jpg,michael,20181011a_jpgs,P28471381.jpg,8262552,2018/10/11,30.3011084277299,-85.5400922862347,8a3c6442b5d659e8a2c6436eac9d0214,-85.5429852664099,-85.5500609528262,30.2934311511615,30.3052861596003,-85.5363698850728,30.2998649532315
25,20181011a_jpgs/jpgs/P28471447.jpg,michael,20181011a_jpgs,P28471447.jpg,10429615,2018/10/11,30.3164753725461,-85.5771357743987,98119bb3ab3cd46643d6a35e373b8eb9,-85.5864289771754,-85.5904539801653,30.30725947977,30.3176434190711,-85.5780810895898,30.3092441714775
26,20181011a_jpgs/jpgs/P28471297.jpg,michael,20181011a_jpgs,P28471297.jpg,8359297,2018/10/11,30.2644655193525,-85.4955465785346,3a15ac2d572908c92c3219be41368886,-85.4984624212472,-85.5065978479539,30.2554281729192,30.2686665410209,-85.49167213337,30.2625688793036
27,20181011a_jpgs/jpgs/P28471315.jpg,michael,20181011a_jpgs,P28471315.jpg,7711356,2018/10/11,30.2716635177835,-85.5065434676169,ef8658886246ea4c37479c696d7feffa,-85.5093812078051,-85.5169606732679,30.2634768356377,30.2758538013086,-85.5027268035157,30.2701803474569
28,20181011a_jpgs/jpgs/P28471459.jpg,michael,20181011a_jpgs,P28471459.jpg,6967348,2018/10/11,30.3171578431488,-85.5855308186056,555c42e71d1047b39f6acb44dd52edee,-85.5949998960266,-85.5990361645474,30.3078060396146,30.31825466825,-85.5866339671312,30.3096802547526
29,20181011a_jpgs/jpgs/P28471303.jpg,michael,20181011a_jpgs,P28471303.jpg,7319224,2018/10/11,30.2668169835228,-85.4992296384821,9a01767ecf9bad5aa5db22eea4794863,-85.5022852936547,-85.5103861780822,30.2578540956288,30.270952608389,-85.495451522545,30.2647952960096
30,20181011a_jpgs/jpgs/P28471321.jpg,michael,20181011a_jpgs,P28471321.jpg,7684321,2018/10/11,30.2726688288837,-85.5122807122209,8d8291e5d3cc76ee89469dbe8cb5ee70,-85.5141281990799,-85.5245610555462,30.2620000822654,30.277331711775,-85.5073104948541,30.2706537002193
31,20181011a_jpgs/jpgs/P28471345.jpg,michael,20181011a_jpgs,P28471345.jpg,7672062,2018/10/11,30.2836160644397,-85.5269582840685,77e6226ce815273ce93a42cdd5806315,-85.5261054104352,-85.5360073205952,30.2753991982217,30.2891446846588,-85.5205888763409,30.2847899089095
32,20181011a_jpgs/jpgs/P28471279.jpg,michael,20181011a_jpgs,P28471279.jpg,7628528,2018/10/11,30.257515671581,-85.486508994614,babf269de7ca5be4f303d3cee8802709,-85.4871295882959,-85.4950005746733,30.2506037035298,30.2625280272731,-85.4814596689355,30.2582492220814
33,20181011a_jpgs/jpgs/P28471273.jpg,michael,20181011a_jpgs,P28471273.jpg,8336858,2018/10/11,30.2539722372253,-85.4842036403902,020c35cb84e210394fd0c5d77466b8bb,-85.4843195531422,-85.4931759283372,30.2461574255296,30.2591744036955,-85.4786174209711,30.2546795904247
34,20181011a_jpgs/jpgs/P28471405.jpg,michael,20181011a_jpgs,P28471405.jpg,8283347,2018/10/11,30.3085793125457,-85.552804794425,a80577b748b2210dcb9387c0ed82759b,-85.5580073088624,-85.5646342330408,30.2996227030727,30.3118444055326,-85.5505316454041,30.3049961364226
35,20181011a_jpgs/jpgs/P28471333.jpg,michael,20181011a_jpgs,P28471333.jpg,6990432,2018/10/11,30.2784974904739,-85.5191565405155,76f3ab51027742ea8e3441636ca4e93e,-85.5199876614289,-85.529007910419,30.2703180376523,30.2834695366026,-85.5139372211775,30.2784570923589
36,20181011a_jpgs/jpgs/P28471411.jpg,michael,20181011a_jpgs,P28471411.jpg,8834487,2018/10/11,30.31074740503,-85.5557732609978,6b9f4c12d9b26e2418f7572c6b6751ca,-85.5615892495685,-85.5672107535696,30.3024139404251,30.3136234401433,-85.5540341808686,30.3069457278447
37,20181011a_jpgs/jpgs/P28471471.jpg,michael,20181011a_jpgs,P28471471.jpg,8284296,2018/10/11,30.3179804325759,-85.5942844548975,2cf7c917676eed4f5b18a7136a35507b,-85.6036064384916,-85.6076207094572,30.3088138112305,30.3190915540704,-85.5952795859505,30.3106323842742
38,20181011a_jpgs/jpgs/P28471339.jpg,michael,20181011a_jpgs,P28471339.jpg,7298455,2018/10/11,30.280494535539,-85.5239321129564,6097e17ad6944779fc5f1ab8138e2a4c,-85.5236555315449,-85.5342420050495,30.2711567966499,30.2858514977005,-85.5176906783479,30.2807002636943
39,20181011a_jpgs/jpgs/P28471267.jpg,michael,20181011a_jpgs,P28471267.jpg,8027861,2018/10/11,30.250830172781,-85.4812293158977,0a8f5e02a330e2c8eef784c95daa4a55,-85.4809137295057,-85.4897755138976,30.2429484764747,30.2561791149326,-85.4753522443778,30.2518885175984
40,20181011a_jpgs/jpgs/P28471399.jpg,michael,20181011a_jpgs,P28471399.jpg,8431001,2018/10/11,30.307493595524,-85.5487985076327,778b89743583373a7dbbd60ecf5aecf2,-85.5537923258857,-85.5596592006485,30.2995584288295,30.3107223060631,-85.5465032046533,30.3044998753165
41,20181011a_jpgs/jpgs/P28471357.jpg,michael,20181011a_jpgs,P28471357.jpg,8561598,2018/10/11,30.2895537348858,-85.5326056815089,fbbcd39143d7556776feff34f10cb54f,-85.5315521016326,-85.5413190747454,30.2817412173323,30.2951573917316,-85.5261885210041,30.2910520496069
42,20181011a_jpgs/jpgs/P28471375.jpg,michael,20181011a_jpgs,P28471375.jpg,8417304,2018/10/11,30.2993062808036,-85.5366637574482,f5d7dbee7f3ef4b5485ffcc64403f9ab,-85.5390686265217,-85.5456375135906,30.2925312077844,30.3036516343646,-85.5327673961575,30.2988380005716
43,20181011a_jpgs/jpgs/P28471429.jpg,michael,20181011a_jpgs,P28471429.jpg,8620554,2018/10/11,30.3153259032079,-85.5658767067112,edfb90dcc261aceaeb0a9e4c71925192,-85.5735908998536,-85.5777945408793,30.3071017318181,30.3171174404834,-85.565607530486,30.309892052376
44,20181011a_jpgs/jpgs/P28471417.jpg,michael,20181011a_jpgs,P28471417.jpg,8045320,2018/10/11,30.3120107986424,-85.5598290548033,dbf5898991599186920662df22d87fe1,-85.5660096468926,-85.5720649802823,30.3031470072302,30.314757943107,-85.55830383554,30.3075067889631
45,20181011a_jpgs/jpgs/P28471309.jpg,michael,20181011a_jpgs,P28471309.jpg,6865608,2018/10/11,30.2695391650169,-85.5027073676766,716eb3ac60803b7c19057aa775776c57,-85.5056664659192,-85.5130743031302,30.2615002039686,30.2736670543303,-85.499001157188,30.2680110024751
46,20181011a_jpgs/jpgs/P28471351.jpg,michael,20181011a_jpgs,P28471351.jpg,8210495,2018/10/11,30.2866665573498,-85.529759582082,1bbba6c65598c19020951537700d6ac7,-85.5287438135179,-85.5384932099947,30.2788723474661,30.2922422921881,-85.5233848514315,30.2881269101508
47,20181011a_jpgs/jpgs/P28471435.jpg,michael,20181011a_jpgs,P28471435.jpg,8655161,2018/10/11,30.3164291044599,-85.5693961085193,0a0c651e9a94ecd7214fcd144a3289e2,-85.5777620418942,-85.5813161163694,30.3084550695036,30.317731311219,-85.5696947812876,30.3103760165382
48,20181011a_jpgs/jpgs/P28471369.jpg,michael,20181011a_jpgs,P28471369.jpg,8288082,2018/10/11,30.2964653978486,-85.5352242373809,8a2de38bafe370635b08c0b21f569d23,-85.5358672908407,-85.5431679416907,30.2901178675987,30.3015012987364,-85.5302924336004,30.297478040228
49,20181011a_jpgs/jpgs/P28471393.jpg,michael,20181011a_jpgs,P28471393.jpg,8443727,2018/10/11,30.3050046220433,-85.5467176968604,b54e4c8c9c82a46cb0864fc6bd798f43,-85.5505845432209,-85.5578290366296,30.2965261284263,30.3088082974659,-85.5435430209112,30.3025913052395
50,20181011a_jpgs/jpgs/P28471291.jpg,michael,20181011a_jpgs,P28471291.jpg,8988338,2018/10/11,30.2628931944161,-85.4916987598523,86ee059468f0e428f18f2d8e26665e2c,-85.4938637162735,-85.5008221617494,30.2556272870931,30.2673456269242,-85.487589788802,30.2624514402562
51,20181011a_jpgs/jpgs/P28471465.jpg,michael,20181011a_jpgs,P28471465.jpg,7692558,2018/10/11,30.317483559474,-85.5899814629916,9a245ff33c5edb72ac9ac868c9212e6c,-85.5993523810446,-85.6035021230025,30.3081155307059,30.3186315506044,-85.5910057031972,30.3100431448488
52,20181011a_jpgs/jpgs/P28471423.jpg,michael,20181011a_jpgs,P28471423.jpg,8713068,2018/10/11,30.3143075730782,-85.5629055780014,a8bd36d60d8f76622da76d133e708153,-85.5695086937328,-85.574143962408,30.3065363405179,30.3166323999607,-85.5618153613233,30.3099647613932
53,20181011a_jpgs/jpgs/P28471261.jpg,michael,20181011a_jpgs,P28471261.jpg,7744533,2018/10/11,30.2473242806131,-85.4784067855313,da529e92fb455743a676b1e499f625a2,-85.4780207922667,-85.487628753959,30.2385048460692,30.2527693782101,-85.4722432156934,30.2480694106833
54,20181011a_jpgs/jpgs/P28471387.jpg,michael,20181011a_jpgs,P28471387.jpg,7908614,2018/10/11,30.3027523553216,-85.5434149085672,c34e8c8e0c34286a9caf762ce8159461,-85.5469815649911,-85.5545612119245,30.293998805663,30.3067134200071,-85.5399949157233,30.3005008350896
55,20181011a_jpgs/jpgs/P28471453.jpg,michael,20181011a_jpgs,P28471453.jpg,9924849,2018/10/11,30.3167915911364,-85.5813914447283,fedc5cadd47eb6f782f21ea4299f86e6,-85.5908030996404,-85.5948877238911,30.3074997548248,30.3178944996467,-85.5824400887025,30.3093063852512
56,20181011a_jpgs/jpgs/P28471441.jpg,michael,20181011a_jpgs,P28471441.jpg,10407441,2018/10/11,30.3162933815377,-85.5730189764448,effd86bb011d358e926f7cdf9d3a3aab,-85.5822184703922,-85.5861086326802,30.3073996868028,30.3173896782152,-85.573923528284,30.3091004440546
57,20181011a_jpgs/jpgs/P28471255.jpg,michael,20181011a_jpgs,P28471255.jpg,7484000,2018/10/11,30.2438077417047,-85.4757975499741,b2df6a7cc4ae3f51be8acc95508d6c58,-85.4758644466673,-85.4879736986336,30.2322917055213,30.2490638113984,-85.4693750300854,30.242656778726
58,20181011a_jpgs/jpgs/P28471285.jpg,michael,20181011a_jpgs,P28471285.jpg,8682773,2018/10/11,30.2604212703053,-85.4885933574828,ef723032a4006a4ab8fe62b166a35f1b,-85.4904127122221,-85.4976393936639,30.2533184466209,30.2650051056948,-85.4842755616041,30.2602351957367
59,20181011a_jpgs/jpgs/P28471249.jpg,michael,20181011a_jpgs,P28471249.jpg,7888822,2018/10/11,30.241610339946,-85.4692619554625,ee3747ab8df69f51e900f90f558977e3,-85.4719969556873,-85.4826496050671,30.2303417734705,30.2460059930557,-85.464846202597,30.2385046955838
60,20181011a_jpgs/jpgs/P28471363.jpg,michael,20181011a_jpgs,P28471363.jpg,8509559,2018/10/11,30.2927770072351,-85.5351801536873,9c029a5f4a396d5c8774c025f234e3ed,-85.5341536621031,-85.5436671010934,30.2853459956245,30.2983507373725,-85.5288831216166,30.2944037655371
61,20181011a_jpgs/jpgs/P28471628.jpg,michael,20181011a_jpgs,P28471628.jpg,8287266,2018/10/11,30.3740037211627,-85.6904560785548,a4a84d3d2a74782315679ad645e01eba,-85.6845293911803,-85.6975811385798,30.3659884244153,30.3807447311883,-85.680594177183,30.3784936337759
62,20181011a_jpgs/jpgs/P28471640.jpg,michael,20181011a_jpgs,P28471640.jpg,7528956,2018/10/11,30.3818081922065,-85.6929301997986,7d69def687f6b4a84d203a701abba25b,-85.6854295213605,-85.6961810012423,30.3771727864457,30.3888077077234,-85.6833535522506,30.3887206395809
63,20181011a_jpgs/jpgs/P28471603.jpg,michael,20181011a_jpgs,P28471603.jpg,8322287,2018/10/11,30.3614583090841,-85.6800488563683,9f171551b772118338115ceb21fda9f6,-85.6762426233344,-85.6870244346559,30.3547851846814,30.3678014081982,-85.6720981111343,30.3652789857341
64,20181011a_jpgs/jpgs/P28471585.jpg,michael,20181011a_jpgs,P28471585.jpg,7903878,2018/10/11,30.3517779884659,-85.6743922256184,09dc805546f87631445f1fa1e3a59a6d,-85.6705069700626,-85.6816874936785,30.3448847788789,30.3581203983571,-85.6663008547258,30.3555325228813
65,20181011a_jpgs/jpgs/P28471489.jpg,michael,20181011a_jpgs,P28471489.jpg,8457913,2018/10/11,30.3183534901583,-85.6090414101356,a6fc3e7b0302f2fd48b6c56b9bacaebe,-85.6166173114765,-85.6229495751765,30.307740664223,30.3207668560141,-85.6084327710369,30.3122434787241
66,20181011a_jpgs/jpgs/P28471507.jpg,michael,20181011a_jpgs,P28471507.jpg,6972367,2018/10/11,30.3228302239181,-85.6247571531879,1db8dc3a5f77e7a672e17828bd6e55a2,-85.6288477374871,-85.6367421256376,30.3136441101004,30.3265822560784,-85.6216297245216,30.3198077739387
67,20181011a_jpgs/jpgs/P28471573.jpg,michael,20181011a_jpgs,P28471573.jpg,7726228,2018/10/11,30.3450365487909,-85.6706424060709,7d78f70eac9178e44779214fa8dea8bd,-85.66656654664,-85.6783802949121,30.3371646554943,30.3514189257227,-85.6621245963618,30.3484591997144
68,20181011a_jpgs/jpgs/P28471579.jpg,michael,20181011a_jpgs,P28471579.jpg,7766221,2018/10/11,30.3485788975076,-85.6718220790192,6336306d91362c3e88b7eacbc3d683e7,-85.6681647597335,-85.6788265034143,30.3418055671054,30.3548780723309,-85.6639460090339,30.3522564736915
69,20181011a_jpgs/jpgs/P28471549.jpg,michael,20181011a_jpgs,P28471549.jpg,7785166,2018/10/11,30.3332244766084,-85.6542690090983,cd434fb8b3724627aced2a1d95241412,-85.6562007863907,-85.6679413283689,30.3209597298687,30.3379327047745,-85.6490749677343,30.3303248420722
70,20181011a_jpgs/jpgs/P28471700.jpg,michael,20181011a_jpgs,P28471700.jpg,8362394,2018/10/11,30.4185509967578,-85.6992545144804,42c5b4a51e7c3b2f12102ad4ea8d0df5,-85.6893838760279,-85.700011333148,30.4153520875315,30.4257981923838,-85.6887529955166,30.4273118388284
71,20181011a_jpgs/jpgs/P28471652.jpg,michael,20181011a_jpgs,P28471652.jpg,7456366,2018/10/11,30.3894671999403,-85.6956988261974,e431c28062de1303931638747c0c583e,-85.6870255769111,-85.6982900599838,30.385529746935,30.3966154288276,-85.6856068012108,30.397466999106
72,20181011a_jpgs/jpgs/P28471676.jpg,michael,20181011a_jpgs,P28471676.jpg,7928392,2018/10/11,30.4039960625953,-85.6971522641298,14dcbe8528a43ec77a719d8ad649d0e1,-85.6885440440021,-85.6989492296315,30.4005672693346,30.4110983344032,-85.6873925085359,30.4120375793787
73,20181011a_jpgs/jpgs/P28471537.jpg,michael,20181011a_jpgs,P28471537.jpg,7008044,2018/10/11,30.331694725541,-85.6419179359066,3caeaeee05a94bf439932e0fae224616,-85.6473024602978,-85.6539271573898,30.3227899942195,30.3348165407573,-85.6398126415556,30.3278216571944
74,20181011a_jpgs/jpgs/P28471483.jpg,michael,20181011a_jpgs,P28471483.jpg,8009265,2018/10/11,30.3173592088756,-85.6036176330986,739bd422256029952b005c8ee6bd5312,-85.6129395373708,-85.6195638790966,30.3056994176286,30.3190601085311,-85.6043242288315,30.3086354065503
75,20181011a_jpgs/jpgs/P28471616.jpg,michael,20181011a_jpgs,P28471616.jpg,8530536,2018/10/11,30.3681121018983,-85.6835028837212,4aa75d501305b3de3edff99ef04267f6,-85.6796937742117,-85.6900133141189,30.3618166281567,30.3744498580494,-85.6757039663285,30.3720992749981
76,20181011a_jpgs/jpgs/P28471622.jpg,michael,20181011a_jpgs,P28471622.jpg,8401709,2018/10/11,30.3714667076256,-85.6853535803316,43eaa8adb961d526855aa1975df01dde,-85.681227831348,-85.6911356892314,30.3655579507874,30.377875003207,-85.6774954625869,30.3758265523415
77,20181011a_jpgs/jpgs/P28471664.jpg,michael,20181011a_jpgs,P28471664.jpg,6832903,2018/10/11,30.3965095333711,-85.6969662804083,3d8c9d7b935e238b6be233b5b76ddc07,-85.6881307635399,-85.6994234306086,30.3924780211775,30.4036816901243,-85.6867261492044,30.4045243521288
78,20181011a_jpgs/jpgs/P28471561.jpg,michael,20181011a_jpgs,P28471561.jpg,7022038,2018/10/11,30.3385105707524,-85.6646929927796,9bd395144344b0f3fc0ba9d33695775b,-85.6626229979913,-85.6759009620279,30.3279515577419,30.3443588242097,-85.6568305790592,30.3391598879694
79,20181011a_jpgs/jpgs/P28471598.jpg,michael,20181011a_jpgs,P28471598.jpg,8497947,2018/10/11,30.3582426824863,-85.6778333186825,4bf92c7b407bfb4747948374a774f018,-85.674138654204,-85.684548805838,30.3516982545993,30.3645598993967,-85.6700089018689,30.3620591201985
80,20181011a_jpgs/jpgs/P28471513.jpg,michael,20181011a_jpgs,P28471513.jpg,7197115,2018/10/11,30.3247140003633,-85.6284788185647,fe34801f122e18931ac40c89054515f5,-85.6324751404854,-85.6404031279175,30.3155191203185,30.3285211579776,-85.6252715032284,30.3217986199164
81,20181011a_jpgs/jpgs/P28471525.jpg,michael,20181011a_jpgs,P28471525.jpg,8802240,2018/10/11,30.3292046499513,-85.6336430608139,3ca764d7d2bdedcf303497073b0ee36c,-85.6390457995442,-85.6448256715079,30.3210512188349,30.33223318345,-85.6316454756079,30.3257581440388
82,20181011a_jpgs/jpgs/P28471531.jpg,michael,20181011a_jpgs,P28471531.jpg,7778760,2018/10/11,30.3299653635155,-85.6378140376616,de7cd54d9040c900422eded8153cdf2c,-85.6437051664994,-85.650736232155,30.3204021908579,30.3329161696312,-85.6360033286013,30.3252459240615
83,20181011a_jpgs/jpgs/P28471495.jpg,michael,20181011a_jpgs,P28471495.jpg,7717567,2018/10/11,30.318015375441,-85.6150420533177,f2b573a39ca5af3c92ac0c81379de311,-85.6219407749283,-85.6319338578995,30.3041652368827,30.3210706816214,-85.6135253381912,30.3104420699279
84,20181011a_jpgs/jpgs/P28471634.jpg,michael,20181011a_jpgs,P28471634.jpg,7950460,2018/10/11,30.3774915946701,-85.6950284417099,6894c816794018db029d98d1b03bb77a,-85.6862455402796,-85.7007584886103,30.3700101579119,30.3847563633763,-85.6832953878078,30.3839978883231
85,20181011a_jpgs/jpgs/P28471658.jpg,michael,20181011a_jpgs,P28471658.jpg,7137023,2018/10/11,30.3931342629919,-85.6954031536325,3533e9e78b2497f791f39983b761a9b5,-85.6873705800909,-85.6982256815801,30.389285118252,30.4001792308981,-85.685807149191,30.4007860128345
86,20181011a_jpgs/jpgs/P28471592.jpg,michael,20181011a_jpgs,P28471592.jpg,8549469,2018/10/11,30.3550785815016,-85.6758280106807,34e3dae508896a8e5f4bb9e51c45ab3b,-85.6719560016483,-85.6821871951525,30.3487985936377,30.3614380977117,-85.6679908362114,30.3591236243911
87,20181011a_jpgs/jpgs/P28471670.jpg,michael,20181011a_jpgs,P28471670.jpg,7249131,2018/10/11,30.4001423473507,-85.697298473218,0da4d730310e6998d44fb070ca7e0a45,-85.6886184339109,-85.699705076109,30.3961386805276,30.4073002148146,-85.6871799875393,30.4080582275961
88,20181011a_jpgs/jpgs/P28471568.jpg,michael,20181011a_jpgs,P28471568.jpg,7726412,2018/10/11,30.3423232406666,-85.6661357087249,f4b85357c3ea6218ec149dac79871ffa,-85.6637677043146,-85.6741067262318,30.3348714538879,30.3482882098634,-85.6589231996464,30.3448506323467
89,20181011a_jpgs/jpgs/P28471555.jpg,michael,20181011a_jpgs,P28471555.jpg,7493225,2018/10/11,30.3359820205341,-85.6592708680713,799997a05ea48959ea18a9318ad10eab,-85.659207323996,-85.67065733022,30.3255657486709,30.3412791911333,-85.6529345348916,30.3354641818568
90,20181011a_jpgs/jpgs/P28471610.jpg,michael,20181011a_jpgs,P28471610.jpg,8464890,2018/10/11,30.3647993486282,-85.6818683768723,36b828b58398a65e93aa5574711a86c9,-85.6778532451371,-85.6882475774692,30.3585068689292,30.3711933195486,-85.6739270616505,30.368929736884
91,20181011a_jpgs/jpgs/P28471519.jpg,michael,20181011a_jpgs,P28471519.jpg,9079558,2018/10/11,30.3277856974692,-85.6310918957647,37aed80dd7ed7714ae560110128b7c21,-85.6350693821265,-85.6410595482129,30.3205341777557,30.331441048207,-85.6281635735785,30.325874339462
92,20181011a_jpgs/jpgs/P28471543.jpg,michael,20181011a_jpgs,P28471543.jpg,8038495,2018/10/11,30.3317664284553,-85.6472132205448,9b84449fe39fd241c94dd21e16ef2872,-85.651927130409,-85.6612870234039,30.319951670658,30.3354979020717,-85.6442218599514,30.3272026704382
