,file,storm_id,archive,image,size,date,lr_lon,ul_lon,ur_lat,ur_lon,ll_lon,ll_lat,lr_lat,geom_checksum,ul_lat
1726,20180906a_jpgs/jpgs/P24953503.jpg,gordon,20180906a_jpgs,P24953503.jpg,5768054,2018/09/06,-86.3057178512484,-86.3202222658689,30.3760182251564,-86.2958691559488,-86.3206422104821,30.3644648883391,30.3609385088301,dd324dc2b12e76a27cfd8524f5493cb5,30.3815736355476
1727,20180906a_jpgs/jpgs/P24952065.jpg,gordon,20180906a_jpgs,P24952065.jpg,5549125,2018/09/06,-87.5284269975132,-87.5506934753427,30.2895829268186,-87.5270568833331,-87.5434389580514,30.2716649682168,30.2736918298194,c00547899580e4d5e680edcbb151f9e0,30.2866550272091
1728,20180906a_jpgs/jpgs/P24953322.jpg,gordon,20180906a_jpgs,P24953322.jpg,5909952,2018/09/06,-86.4555393825389,-86.4740944966477,30.3953311610886,-86.4492808628306,-86.4709116062314,30.3801310244269,30.3791247070939,3a09e9ec72f632b1a8843c4f9b634471,30.3966688067428
1729,20180906a_jpgs/jpgs/P24952921.jpg,gordon,20180906a_jpgs,P24952921.jpg,5351429,2018/09/06,-86.7897659587969,-86.8108478811283,30.4016475932863,-86.7857923175417,-86.8051965168295,30.38403691931,30.3846950017653,70d1ecd6f7dc4bb8ea3ca3f8c2d3d384,30.400311809566
1730,20180906a_jpgs/jpgs/P24951995.jpg,gordon,20180906a_jpgs,P24951995.jpg,6600542,2018/09/06,-87.591021830192,-87.6135946146657,30.2804254842629,-87.5898904587896,-87.6057479372902,30.2602913074627,30.2630364782141,5e8d7870fb93465085715bd1b5fcacd3,30.2748570449994
1731,20180906a_jpgs/jpgs/P24954526.jpg,gordon,20180906a_jpgs,P24954526.jpg,5162864,2018/09/06,-85.5629567597025,-85.56349335251,30.0223758844496,-85.5529769143367,-85.5696996502733,30.0231663762555,30.0171548097024,2e02d22fc8d4687aaa4e572627ae9a65,30.031718415278
1732,20180906a_jpgs/jpgs/P24952493.jpg,gordon,20180906a_jpgs,P24952493.jpg,5309155,2018/09/06,-87.1457535680785,-87.1685898526572,30.3435389125643,-87.144362352195,-87.1608791739419,30.324326274173,30.3266488492044,8347f3e1bb708a90266525f87eb0481c,30.33953130283
1733,20180906a_jpgs/jpgs/P24952695.jpg,gordon,20180906a_jpgs,P24952695.jpg,5025825,2018/09/06,-86.978694492428,-87.0010961443293,30.3741050711246,-86.976250768306,-86.9940084272064,30.3552291449198,30.3569288322936,2c002036ee51a023071ffdc153eea33f,30.3710641761219
1734,20180906a_jpgs/jpgs/P24954083.jpg,gordon,20180906a_jpgs,P24954083.jpg,5968997,2018/09/06,-85.8596090225055,-85.8668027314977,30.2113925651729,-85.8455325196537,-85.8727143054647,30.2065202704802,30.1995058436649,1cd9bc17822d60ac2ac5da97fd6726b0,30.2224002855426
1735,20180906a_jpgs/jpgs/P24953099.jpg,gordon,20180906a_jpgs,P24953099.jpg,5155900,2018/09/06,-86.6402691411677,-86.6592621751225,30.4084472307573,-86.6342713276915,-86.6556835466648,30.3927816534554,30.392016434547,607a64e4b8d81021396527d3c7579270,30.4093875224888
1736,20180906a_jpgs/jpgs/P24952367.jpg,gordon,20180906a_jpgs,P24952367.jpg,5315332,2018/09/06,-87.2511846004079,-87.2716825392634,30.3300377255354,-87.2472131909773,-87.2664971054481,30.3131515715244,30.3136415010646,98a90b678c7ca5496ffe2677db876aef,30.3290348584972
1737,20180906a_jpgs/jpgs/P24953479.jpg,gordon,20180906a_jpgs,P24953479.jpg,5865900,2018/09/06,-86.3251373632139,-86.3412365653621,30.3825271568122,-86.315208783382,-86.340457127739,30.3688782221186,30.3659563897128,6e62c4c3342f00d1cda1cd09b9263c42,30.3871606033461
1738,20180906a_jpgs/jpgs/P24953304.jpg,gordon,20180906a_jpgs,P24953304.jpg,6081305,2018/09/06,-86.4705117957818,-86.4890275763522,30.3959027309706,-86.4642534547504,-86.4858858965154,30.3807676704381,30.379740986814,063c2daeb09b57b6d6d791a7ef033ce3,30.3972790866935
1739,20180906a_jpgs/jpgs/P24952937.jpg,gordon,20180906a_jpgs,P24952937.jpg,5239550,2018/09/06,-86.7770716134066,-86.798181087716,30.4026801107624,-86.7730799886661,-86.7925058795281,30.3850665857467,30.3857127850319,016320fa4e83cfeae21238fd9db4ce91,30.401400389848
1740,20180906a_jpgs/jpgs/P24953856.jpg,gordon,20180906a_jpgs,P24953856.jpg,5965220,2018/09/06,-86.0262457647404,-86.037835895939,30.2900303155112,-86.0147536929383,-86.0405378975077,30.2812515815152,30.2762730450462,76237866a9b5ebb821ad3951aa3f8564,30.2978149004947
1741,20180906a_jpgs/jpgs/P24953340.jpg,gordon,20180906a_jpgs,P24953340.jpg,5820750,2018/09/06,-86.4406756971336,-86.4593553225704,30.3948032876447,-86.43443286466,-86.4560672656131,30.3795426300288,30.3785430406106,22d404dc8dd193b518fac4318ec856bf,30.3962328179429
1742,20180906a_jpgs/jpgs/P24953603.jpg,gordon,20180906a_jpgs,P24953603.jpg,5834070,2018/09/06,-86.2257262995674,-86.239330714038,30.3549584278683,-86.2157594200031,-86.2404391001585,30.3444357132383,30.3405481660332,2aa75ee03f8ba452c3ff626fb2a49909,30.3608908343387
1743,20180906a_jpgs/jpgs/P24954460.jpg,gordon,20180906a_jpgs,P24954460.jpg,5418796,2018/09/06,-85.60636178787,-85.6110318175557,30.0576248430762,-85.597620328032,-85.614698141468,30.0544901611461,30.0500724758171,5ba08d3233e8f15b435c9f120ce5fdd1,30.0647364665043
1744,20180906a_jpgs/jpgs/P24952946.jpg,gordon,20180906a_jpgs,P24952946.jpg,5296436,2018/09/06,-86.7694285147012,-86.7904342802093,30.4030547003063,-86.765479776517,-86.7848391859295,30.3855669237988,30.3862074634698,7c54a0e6c987876d3c487d7745357536,30.4017765808493
1745,20180906a_jpgs/jpgs/P24952385.jpg,gordon,20180906a_jpgs,P24952385.jpg,4818935,2018/09/06,-87.2360947540282,-87.256998646538,30.3310688443262,-87.2328894834181,-87.2513353392646,30.3138651643876,30.3148165369375,e68ad3c9141e299d9eb577578e0a9599,30.3293291634558
1746,20180906a_jpgs/jpgs/P24952156.jpg,gordon,20180906a_jpgs,P24952156.jpg,6524272,2018/09/06,-87.436498794356,-87.4593597090168,30.3079987373061,-87.4355773287857,-87.4514805551327,30.2893961193332,30.2918095208086,774e465d69e34142d1e25dcb03be1fa4,30.3043713164707
1747,20180906a_jpgs/jpgs/P24952801.jpg,gordon,20180906a_jpgs,P24952801.jpg,5161136,2018/09/06,-86.8910606140672,-86.9138017439446,30.389659766385,-86.8888019341583,-86.9063879477183,30.3702865149485,30.3721926606634,700ae3fbbf23ae9f3d848d4fe13e4eeb,30.3861499624214
1748,20180906a_jpgs/jpgs/P24952478.jpg,gordon,20180906a_jpgs,P24952478.jpg,5128978,2018/09/06,-87.1576945308059,-87.1791882855369,30.3405141089245,-87.1551752407572,-87.1728795325609,30.3225799150307,30.3240661670597,385fd68733394facbc67deb6ba7f3893,30.3377826902207
1749,20180906a_jpgs/jpgs/P24954297.jpg,gordon,20180906a_jpgs,P24954297.jpg,5628126,2018/09/06,-85.722941102218,-85.725641722811,30.1148273745993,-85.7140600315299,-85.7307585258021,30.114010175208,30.1085341256238,3db998b026b5b445f473163fd8adfd22,30.1237731508968
1750,20180906a_jpgs/jpgs/P24953826.jpg,gordon,20180906a_jpgs,P24953826.jpg,5611443,2018/09/06,-86.0495950236706,-86.0611690587311,30.2979608730682,-86.0381793191382,-86.0638763359144,30.2892472353337,30.284271929398,b8e2ec8f8019fc9cf599fd04b547d5ca,30.3057484603592
1751,20180906a_jpgs/jpgs/P24953962.jpg,gordon,20180906a_jpgs,P24953962.jpg,6230833,2018/09/06,-85.9460816934838,-85.9553509334707,30.2573808863628,-85.9326523501162,-85.9598657098562,30.2504024958429,30.2442431049875,63518bf5ab29a0b1daeeac74b02f8167,30.2673971626566
1752,20180906a_jpgs/jpgs/P24953042.jpg,gordon,20180906a_jpgs,P24953042.jpg,5379732,2018/09/06,-86.6881581822408,-86.7085739944575,30.4102929564939,-86.6834100902626,-86.7036285540856,30.393216220979,30.3933876854883,877d001f3715822ebc1e262ec447a4c8,30.4096727517187
1753,20180906a_jpgs/jpgs/P24952991.jpg,gordon,20180906a_jpgs,P24952991.jpg,5269018,2018/09/06,-86.7316030827104,-86.7532697112455,30.4073637863586,-86.728302038551,-86.7469922719951,30.3891930081468,30.3903102566738,06f92b2c89a8d9576da0cc80b3bef6d0,30.4052674951686
1754,20180906a_jpgs/jpgs/P24953331.jpg,gordon,20180906a_jpgs,P24953331.jpg,5865732,2018/09/06,-86.4480971759892,-86.4667126915109,30.3950718674172,-86.441851259972,-86.4634804386771,30.3798278210481,30.378832175159,9c2208081e690d5f3a1e89b8d1944c5e,30.3964173088478
1755,20180906a_jpgs/jpgs/P24954215.jpg,gordon,20180906a_jpgs,P24954215.jpg,5129556,2018/09/06,-85.7723822496467,-85.7777359865428,30.1542076970378,-85.7599631591915,-85.7838551210339,30.1512633161896,30.1443257095142,cf9c27f2166fd46d7c65ff5c43bbec4a,30.1659105270642
1756,20180906a_jpgs/jpgs/P24954073.jpg,gordon,20180906a_jpgs,P24954073.jpg,5803998,2018/09/06,-85.8659759109484,-85.8734076769063,30.215054217823,-85.8521003574457,-85.879152052239,30.2100047491847,30.2030917618363,e484ae6db4bb20184edcb30c81028081,30.2259883375493
1757,20180906a_jpgs/jpgs/P24954191.jpg,gordon,20180906a_jpgs,P24954191.jpg,5206811,2018/09/06,-85.7872489405483,-85.7913513414236,30.1635421115369,-85.7734459871707,-85.7988908041309,30.1618541958048,30.1538536046412,b8e3b23fc03b23749509e9d9601104c5,30.1766222287294
1758,20180906a_jpgs/jpgs/P24953760.jpg,gordon,20180906a_jpgs,P24953760.jpg,5837882,2018/09/06,-86.1011471696118,-86.1127547440647,30.3159036177417,-86.0897573356876,-86.1154369716999,30.3071642101714,30.3022050588388,d19d8da12b97879135ab6594c5d71f54,30.3236415961118
1759,20180906a_jpgs/jpgs/P24952056.jpg,gordon,20180906a_jpgs,P24952056.jpg,5734529,2018/09/06,-87.5372098435241,-87.5589709226158,30.2877529810655,-87.5352596941071,-87.5522998889866,30.2703607837603,30.2719554900819,56d0b1561122cc1165ae93282a38bc13,30.285537278366
1760,20180906a_jpgs/jpgs/P24952355.jpg,gordon,20180906a_jpgs,P24952355.jpg,5630128,2018/09/06,-87.2610393001736,-87.2794352034739,30.3271203611832,-87.2562715779555,-87.2761397412201,30.3125699194719,30.3120809532764,52924f16aec200754e42744349a8539a,30.3276252265057
