,file,storm_id,archive,image,size,date,ll_lat,ll_lon,lr_lat,ur_lon,ul_lat,ur_lat,lr_lon,ul_lon,geom_checksum
18,20190904a_jpgs/jpgs/P24770770.jpg,dorian,20190904a_jpgs,P24770770.jpg,10599054,2019/09/04,25.5026296774769,-80.1679641044743,25.506672509793,-80.1722415551324,25.5016348361708,25.5078531452271,-80.1675749249623,-80.1736141893962,89ab8f2310f365e8e994b65fbb999448
19,20190904a_jpgs/jpgs/P24771038.jpg,dorian,20190904a_jpgs,P24771038.jpg,9447938,2019/09/04,25.7025783344723,-80.1519535033178,25.7056747573439,-80.1552576737583,25.702405439836,25.7075683729026,-80.1511556181781,-80.1567537694837,d01b56f83219e97daf7dbccfc6a2f505
20,20190904a_jpgs/jpgs/P24771005.jpg,dorian,20190904a_jpgs,P24771005.jpg,10603546,2019/09/04,25.6785102059168,-80.1533803265721,25.6817381258532,-80.1586270000321,25.6766755342321,25.6823250957804,-80.1537756367184,-80.1582047537958,ef0d58d44b25ee750c4db51a133e70fb
21,20190904a_jpgs/jpgs/P24770675.jpg,dorian,20190904a_jpgs,P24770675.jpg,9666973,2019/09/04,25.4288530199456,-80.1961972178664,25.4357089475116,-80.2029278920694,25.4287933885008,25.440256540793,-80.1940167544547,-80.2073940261138,f0bea7de1509fd1defc581a9a849aab0
22,20190904a_jpgs/jpgs/P24771235.jpg,dorian,20190904a_jpgs,P24771235.jpg,6464786,2019/09/04,25.8407748368422,-80.1162398565284,25.8438782589295,-80.1210957457563,25.839170009122,25.8441529807061,-80.1168035872019,-80.1202816627998,21e99a91e47e746dc1f81ab691e546ed
23,20190904a_jpgs/jpgs/P24771130.jpg,dorian,20190904a_jpgs,P24771130.jpg,7431238,2019/09/04,25.7658801027789,-80.1294367533481,25.7690030753626,-80.1332098945012,25.7651158040021,25.7700965989456,-80.1291997985306,-80.1338102615676,082750a59f95e0cf51edf9f2934529ea
24,20190904a_jpgs/jpgs/P24770705.jpg,dorian,20190904a_jpgs,P24770705.jpg,9789280,2019/09/04,25.4506368073125,-80.1874158500254,25.4571677361312,-80.1943232697679,25.4502633801333,25.4615581070944,-80.1854591368274,-80.1986937758276,ff531c8a50aac3e500062ee679a84aef
25,20190904a_jpgs/jpgs/P24771317.jpg,dorian,20190904a_jpgs,P24771317.jpg,10170874,2019/09/04,25.9009004862665,-80.1188142779995,25.9040616699724,-80.1234159704229,25.8996178105563,25.9049460982984,-80.1189178599787,-80.1234182755905,f7f558a4a370ac11f92ae7ec2eeef2d6
26,20190904a_jpgs/jpgs/P24771029.jpg,dorian,20190904a_jpgs,P24771029.jpg,9755209,2019/09/04,25.6958545611867,-80.153673618954,25.6992243599542,-80.1593883001514,25.6943014831066,25.7009596305042,-80.1535233893043,-80.1599247671169,3e5045219a6bd5b1ebc17a36f3d0a778
27,20190904a_jpgs/jpgs/P24771020.jpg,dorian,20190904a_jpgs,P24771020.jpg,12799429,2019/09/04,25.6893930195535,-80.1525704109385,25.6924674551415,-80.1567613638336,25.6881651843032,25.692871548431,-80.1529003304599,-80.1564308975725,f034e9c985c7e49c3970e6032d491460
28,20190904a_jpgs/jpgs/P24771169.jpg,dorian,20190904a_jpgs,P24771169.jpg,10272871,2019/09/04,25.7936906302409,-80.1224351908281,25.7967748504517,-80.1258965859934,25.7931300792069,25.7978506552796,-80.1221290935301,-80.1265085297773,f0278a92d0b4dda35f19de472cd478c7
29,20190904a_jpgs/jpgs/P24770635.jpg,dorian,20190904a_jpgs,P24770635.jpg,8889651,2019/09/04,25.4030847602394,-80.2091442395679,25.4092613093489,-80.212482495149,25.40530943409,25.4150551066749,-80.2054084121025,-80.2186251156685,d2e1067916c942eda46c33cd69fdd15d
30,20190904a_jpgs/jpgs/P24770722.jpg,dorian,20190904a_jpgs,P24770722.jpg,10686439,2019/09/04,25.4630554869651,-80.1804886181942,25.4689650429798,-80.1855016961151,25.4628555199396,25.4716508386006,-80.1789298191153,-80.1887546303967,9b7097c0b6a00c6d8877d82d84b98a00
31,20190904a_jpgs/jpgs/P24771160.jpg,dorian,20190904a_jpgs,P24771160.jpg,9702168,2019/09/04,25.7874786472899,-80.1238026499853,25.7905168039404,-80.1271214320613,25.7870854306149,25.7917350866479,-80.1233911957989,-80.1277750257832,0aa85f9bd00aee28d387d823f27a1d63
32,20190904a_jpgs/jpgs/P24771184.jpg,dorian,20190904a_jpgs,P24771184.jpg,8606440,2019/09/04,25.8042512674946,-80.1206997378649,25.8074064451442,-80.124523307302,25.8034671175196,25.8084760668856,-80.1204831419933,-80.1250740987468,e4b73afc2862996d16f53976fcabf85d
33,20190904a_jpgs/jpgs/P24771217.jpg,dorian,20190904a_jpgs,P24771217.jpg,8416500,2019/09/04,25.8280815207872,-80.1165839954257,25.8311652924619,-80.1205420220885,25.8271816883572,25.8318455620639,-80.116680914847,-80.1204114767424,893d8db6a3e654d62ccef62d93f62060
34,20190904a_jpgs/jpgs/P24770559.jpg,dorian,20190904a_jpgs,P24770559.jpg,9900039,2019/09/04,25.3523889620819,-80.2383487644773,25.3590989522946,-80.2434648613418,25.3534813076017,25.3642867768117,-80.2353298441421,-80.2491418826115,586077e49575cab0002038001e612077
35,20190904a_jpgs/jpgs/P24770999.jpg,dorian,20190904a_jpgs,P24770999.jpg,9390073,2019/09/04,25.6742051807906,-80.1530706117197,25.6774021533565,-80.1584570011388,25.6721860191831,25.6777757543524,-80.1536304842669,-80.1577651435219,90035ea73f05a4f0684a0d9942548f37
36,20190904a_jpgs/jpgs/P24771326.jpg,dorian,20190904a_jpgs,P24771326.jpg,9376692,2019/09/04,25.9075858658155,-80.1176795220131,25.9106928976568,-80.1214647112018,25.9066534923689,25.9113265908654,-80.1177348033267,-80.1216159154779,55e401e4bf8c5c6c3b86e041e8d86590
37,20190904a_jpgs/jpgs/P24770990.jpg,dorian,20190904a_jpgs,P24770990.jpg,11139984,2019/09/04,25.6678754242998,-80.1517727319264,25.6709145734647,-80.1568901614215,25.6658262507053,25.6707991225809,-80.1526447756215,-80.1557225768523,e73b5c1ee628cafbc9a79d38983a5b9b
38,20190904a_jpgs/jpgs/P24770752.jpg,dorian,20190904a_jpgs,P24770752.jpg,11242318,2019/09/04,25.4872951168828,-80.1725087338985,25.4921044708007,-80.1770219845198,25.4867458538274,25.4943292440566,-80.1713461436649,-80.1799168962878,b5463a5b38b5ffc3133bdfe63e201185
39,20190904a_jpgs/jpgs/P24771065.jpg,dorian,20190904a_jpgs,P24771065.jpg,10457239,2019/09/04,25.720925007993,-80.1451905300607,25.7239808377752,-80.1482369586807,25.7210462879949,25.7261812213723,-80.1441897601899,-80.1499423650622,e7dc618503c7c785243aadbcba82f7a1
40,20190904a_jpgs/jpgs/P24771145.jpg,dorian,20190904a_jpgs,P24771145.jpg,7508885,2019/09/04,25.7768331824063,-80.127345587055,25.7799769883549,-80.1312380629178,25.7762479636079,25.7815736866477,-80.1268724317337,-80.1321565560462,82648213f982b7b8eef6db58cf5c76ad
41,20190904a_jpgs/jpgs/P24770650.jpg,dorian,20190904a_jpgs,P24770650.jpg,9920317,2019/09/04,25.4115159854486,-80.2015858881832,25.4181846408833,-80.2071025204215,25.4117480073346,25.421450556663,-80.1997011902268,-80.2101098273635,e21c01ab301ea4903bfafe54267f9152
42,20190904a_jpgs/jpgs/P24771283.jpg,dorian,20190904a_jpgs,P24771283.jpg,10962980,2019/09/04,25.8759632085667,-80.1175330029064,25.8790720553864,-80.1220735598664,25.8744718263202,25.8794376188224,-80.1179535955749,-80.1216453402988,b3bac76075864715852313500a0c99e4
43,20190904a_jpgs/jpgs/P24770600.jpg,dorian,20190904a_jpgs,P24770600.jpg,9109401,2019/09/04,25.3794015459927,-80.2230495022377,25.3861419688686,-80.228928306429,25.3801162374304,25.3911847019819,-80.2204285625272,-80.233580783856,1e0889c14d124ad9147e3655a45894a6
44,20190904a_jpgs/jpgs/P24771136.jpg,dorian,20190904a_jpgs,P24771136.jpg,7655319,2019/09/04,25.7702584288175,-80.1288798156459,25.7734404948684,-80.1330875250322,25.7693903769955,25.7747999575696,-80.1286065675934,-80.1337164315132,483843ff8d05c9a7a8f474ac0c2b1ec4
45,20190904a_jpgs/jpgs/P24771323.jpg,dorian,20190904a_jpgs,P24771323.jpg,9405018,2019/09/04,25.9053303980555,-80.1180919492347,25.9084695672622,-80.1220703243759,25.9043110565979,25.9092119885972,-80.1181212013877,-80.1222838946366,0ecc8579e34b02140beb3dd7841b1bee
46,20190904a_jpgs/jpgs/P24771262.jpg,dorian,20190904a_jpgs,P24771262.jpg,7977655,2019/09/04,25.8604356455163,-80.1174505902562,25.8635817710249,-80.122036200088,25.8590505659074,25.8641632369037,-80.1177393769741,-80.1217389996718,322ab7cd534ff2f5c5c1457c486b842c
47,20190904a_jpgs/jpgs/P24771133.jpg,dorian,20190904a_jpgs,P24771133.jpg,7744062,2019/09/04,25.7680808145455,-80.1291828692287,25.7712295597438,-80.1331259118845,25.7672955009052,25.7724671846397,-80.1289080855939,-80.133764608705,25c61e021ad32d8529e00451b470a478
48,20190904a_jpgs/jpgs/P24771047.jpg,dorian,20190904a_jpgs,P24771047.jpg,9839942,2019/09/04,25.7088062148117,-80.1497060624274,25.7118411442814,-80.1526799794551,25.7087745964838,25.7135994451634,-80.1488898238419,-80.1540410903275,3fad59e21dd64b89fc46df53594f74c7
49,20190904a_jpgs/jpgs/P24771008.jpg,dorian,20190904a_jpgs,P24771008.jpg,11126842,2019/09/04,25.680717703131,-80.1533999647159,25.6839337341621,-80.1584255691169,25.679069005275,25.6846278482089,-80.1536910180485,-80.1581729324614,15c7db0337f4cf0ac087ae4a5349c71d
50,20190904a_jpgs/jpgs/P24770719.jpg,dorian,20190904a_jpgs,P24770719.jpg,10535574,2019/09/04,25.4609272385633,-80.1811488010877,25.4668345228937,-80.1858580250472,25.4610018939857,25.469565895277,-80.179460742553,-80.1890564762764,1ef79b12593650ff07fb06f39a4836e8
51,20190904a_jpgs/jpgs/P24770630.jpg,dorian,20190904a_jpgs,P24770630.jpg,8617361,2019/09/04,25.3999965632737,-80.2118636788282,25.4063494621971,-80.2159378289266,25.402120666691,25.412654037277,-80.2081753040793,-80.2223562151881,e697ae65285aeb446dd61dfb2c99459b
52,20190904a_jpgs/jpgs/P24770761.jpg,dorian,20190904a_jpgs,P24770761.jpg,11023719,2019/09/04,25.4948664842943,-80.169278023157,25.4991972804131,-80.1732543223193,25.4942876762143,25.500529500198,-80.1686295127477,-80.1748991736488,8d80c0f864f23ca9de68f695c37ca5ab
53,20190904a_jpgs/jpgs/P24770615.jpg,dorian,20190904a_jpgs,P24770615.jpg,9135266,2019/09/04,25.3899339668724,-80.2182650050096,25.3966207537774,-80.2238647549146,25.3912400891959,25.4026910170627,-80.2151332501968,-80.2296158389305,927c580fc0a95b052780392b2de3d065
54,20190904a_jpgs/jpgs/P24770984.jpg,dorian,20190904a_jpgs,P24770984.jpg,11033824,2019/09/04,25.6638954845073,-80.1508853307048,25.6668798946274,-80.1553320208358,25.6623946115607,25.6668403747629,-80.1516115299712,-80.1543725919676,dfb2d6ba57c7538513d5941dadab8847
55,20190904a_jpgs/jpgs/P24771274.jpg,dorian,20190904a_jpgs,P24771274.jpg,10049450,2019/09/04,25.8692481344063,-80.1171423856636,25.8723529870266,-80.1215915646759,25.8678025924077,25.872614058081,-80.1176224204424,-80.12106684862,a9c23382aadd1dc61f9a4264cd4fde4e
56,20190904a_jpgs/jpgs/P24771077.jpg,dorian,20190904a_jpgs,P24771077.jpg,10281743,2019/09/04,25.7287651555439,-80.1416149815749,25.7318138200514,-80.1444856112947,25.7288924999625,25.7338588887191,-80.1406145337449,-80.1462269719675,78a81fae240383f1bd639db45a5f3db9
57,20190904a_jpgs/jpgs/P24771071.jpg,dorian,20190904a_jpgs,P24771071.jpg,10649634,2019/09/04,25.7248280267233,-80.1432933253544,25.7278570250559,-80.1461318245638,25.7249687164427,25.7298642893023,-80.1423129231814,-80.1477618715421,6e7086222abe0928769ade7dc4dc7eb7
58,20190904a_jpgs/jpgs/P24771253.jpg,dorian,20190904a_jpgs,P24771253.jpg,8084535,2019/09/04,25.8535950869925,-80.1173849596757,25.8567936772569,-80.1228698145279,25.8515656105709,25.8571332307407,-80.1179897391083,-80.1220251067548,0b669687bb1f07607a7afd34637640b2
59,20190904a_jpgs/jpgs/P24770519.jpg,dorian,20190904a_jpgs,P24770519.jpg,8572219,2019/09/04,25.3289735891872,-80.2548899258858,25.3348742737919,-80.2565767430791,25.3325288742735,25.3419657655874,-80.2500702448529,-80.2645130065086,8873941c646bdf2171260f6f3472c5c3
60,20190904a_jpgs/jpgs/P24771305.jpg,dorian,20190904a_jpgs,P24771305.jpg,9778221,2019/09/04,25.8917668258914,-80.118510763801,25.8948070245335,-80.1232366326579,25.8901890976698,25.8950655392892,-80.1190603081995,-80.1224741495359,53e5c70c67caae443c1ca26881293772
61,20190904a_jpgs/jpgs/P24770625.jpg,dorian,20190904a_jpgs,P24770625.jpg,9000199,2019/09/04,25.3966967868886,-80.2141235009521,25.4031380373011,-80.2185469931663,25.3986464964394,25.4094117142944,-80.2105468128598,-80.2248934209761,2ce4aad12dc41c0181c6e1f428c7d67c
62,20190904a_jpgs/jpgs/P24770534.jpg,dorian,20190904a_jpgs,P24770534.jpg,9740791,2019/09/04,25.3364382465594,-80.2464436340778,25.3429760724033,-80.2503690382559,25.338008787149,25.3476643600773,-80.2432544428228,-80.2552537518564,2f585eebd07ebcb750f5e954a73fc09c
63,20190904a_jpgs/jpgs/P24770469.jpg,dorian,20190904a_jpgs,P24770469.jpg,9192751,2019/09/04,25.2967035644154,-80.2786171051291,25.3036793848805,-80.2851891994596,25.297301592843,25.3090644459861,-80.2760451808196,-80.2896667005332,f708e3ba4fba5f50c5c796b8dca8a59a
64,20190904a_jpgs/jpgs/P24770580.jpg,dorian,20190904a_jpgs,P24770580.jpg,9812317,2019/09/04,25.3661623598892,-80.2304395618523,25.3727149760804,-80.2353485965723,25.3674633041464,25.3780554641967,-80.2273811797534,-80.2406844420476,216fe537801f0110c7cf5f933c64771a
65,20190904a_jpgs/jpgs/P24771062.jpg,dorian,20190904a_jpgs,P24771062.jpg,11112452,2019/09/04,25.7188695233162,-80.1457673565366,25.7218819207444,-80.1485739668593,25.718967429577,25.7237561435972,-80.1448422791288,-80.1501019191913,898def7dfbca71f5b6e4f8c599b0d40c
66,20190904a_jpgs/jpgs/P24771011.jpg,dorian,20190904a_jpgs,P24771011.jpg,11894221,2019/09/04,25.6828789821388,-80.1531817902903,25.6860516130019,-80.157852691671,25.6813967311356,25.6866663048461,-80.1534546347173,-80.1576598550244,80d3ac6d59008adf6549a2b01da5a710
67,20190904a_jpgs/jpgs/P24771335.jpg,dorian,20190904a_jpgs,P24771335.jpg,9081326,2019/09/04,25.9143491540373,-80.1173316336383,25.9174164664759,-80.1216355392081,25.9129801358768,25.9178271202484,-80.1176706746042,-80.1213740571752,419e3209965364a16d97ef68c2bf4f52
68,20190904a_jpgs/jpgs/P24770685.jpg,dorian,20190904a_jpgs,P24770685.jpg,10071294,2019/09/04,25.4360290862155,-80.1920667213408,25.4425053525508,-80.1975035636252,25.4363597547873,25.4463091330072,-80.1899277936327,-80.2013006785689,1c145a3b72abd8ed32af90e3b145d051
69,20190904a_jpgs/jpgs/P24771059.jpg,dorian,20190904a_jpgs,P24771059.jpg,11103921,2019/09/04,25.7169014032021,-80.1467041754944,25.7199384037701,-80.1496309739192,25.7169860503459,25.721929414166,-80.1457591140522,-80.1512340300257,6a5e0b90477e1278198e35b3bc79e03f
70,20190904a_jpgs/jpgs/P24770539.jpg,dorian,20190904a_jpgs,P24770539.jpg,9340108,2019/09/04,25.3397558609588,-80.2451549391389,25.346533218875,-80.2502984246437,25.3409916020593,25.3517785760314,-80.2421674089655,-80.2551562709516,694cb342f64019fabd5263af76ae4dac
71,20190904a_jpgs/jpgs/P24770494.jpg,dorian,20190904a_jpgs,P24770494.jpg,8761714,2019/09/04,25.3144249432877,-80.2683102477434,25.3205412177117,-80.270774496103,25.3176761657197,25.327657607411,-80.2637262091728,-80.2786482973772,05b785b3f682390f96571a4979bc09ec
72,20190904a_jpgs/jpgs/P24771181.jpg,dorian,20190904a_jpgs,P24771181.jpg,9287922,2019/09/04,25.8021543999568,-80.1212050101733,25.8053271065879,-80.1249512138846,25.8014729404234,25.8065591735739,-80.120866104095,-80.1257174465398,ca45f73c11ae03082a089c60891ba827
73,20190904a_jpgs/jpgs/P24770575.jpg,dorian,20190904a_jpgs,P24770575.jpg,9714830,2019/09/04,25.3628137972983,-80.2323581663874,25.3694019841435,-80.2375172046235,25.3639891658506,25.3747137331202,-80.2294052196802,-80.2426545696141,fcb8b9b3e9afa7f78a046d3e590b9e55
74,20190904a_jpgs/jpgs/P24770645.jpg,dorian,20190904a_jpgs,P24770645.jpg,10124747,2019/09/04,25.4085116971244,-80.203048979113,25.4148428081007,-80.2068393779479,25.409734376059,25.4184832390139,-80.2003524177448,-80.2107109664261,c9cd5685a16833b767d63478b8fdc8de
75,20190904a_jpgs/jpgs/P24771220.jpg,dorian,20190904a_jpgs,P24771220.jpg,9851266,2019/09/04,25.8302121807318,-80.1161932183332,25.8332684219091,-80.1201734949262,25.8292284152763,25.833753799418,-80.1164287824764,-80.1198554632712,a6cbc6e30ea8c2c66b0780be5b06eda1
76,20190904a_jpgs/jpgs/P24770605.jpg,dorian,20190904a_jpgs,P24770605.jpg,9241639,2019/09/04,25.3828728523998,-80.2212567121664,25.3895506429235,-80.2268350102992,25.3837400342091,25.3946041818738,-80.218542689236,-80.2315798097015,7431fb5aa5394861e3dd1c0635e2096d
77,20190904a_jpgs/jpgs/P24770767.jpg,dorian,20190904a_jpgs,P24770767.jpg,10299094,2019/09/04,25.4999685187128,-80.1686447036913,25.5041706219384,-80.1731216014404,25.4989014305033,25.5055086145317,-80.1681693090883,-80.1747671623922,92cc58f2a4612a70fe5c179c582f3f99
78,20190904a_jpgs/jpgs/P24771311.jpg,dorian,20190904a_jpgs,P24771311.jpg,9647272,2019/09/04,25.8962241088851,-80.1194179202776,25.8994904654112,-80.1253527599152,25.8942262026148,25.900388207112,-80.1197665649503,-80.1248057178793,9bc6b282833fe3ce51a53c8ff49846d7
79,20190904a_jpgs/jpgs/P24771223.jpg,dorian,20190904a_jpgs,P24771223.jpg,9136378,2019/09/04,25.8323037941135,-80.1161590431476,25.8353817452416,-80.1204318169983,25.8311227503714,25.8358295305713,-80.1164878889434,-80.11998594245,754c07eb330174b65b5ca8dec4aaab9e
80,20190904a_jpgs/jpgs/P24770524.jpg,dorian,20190904a_jpgs,P24770524.jpg,8991802,2019/09/04,25.3312166329058,-80.2514940761902,25.3371219971227,-80.2530977068249,25.3342618910447,25.342999467704,-80.2470119231421,-80.2599344848282,39d1a218da0131f5ac545255377d2707
81,20190904a_jpgs/jpgs/P24771226.jpg,dorian,20190904a_jpgs,P24771226.jpg,7553260,2019/09/04,25.8344149733808,-80.1160551992915,25.8375033723753,-80.1203316693309,25.8331999781226,25.8379132652912,-80.1164056367532,-80.1198916476111,a082914993b437540db5b54601895390
82,20190904a_jpgs/jpgs/P24771002.jpg,dorian,20190904a_jpgs,P24771002.jpg,10208507,2019/09/04,25.6764124120716,-80.1531723669112,25.6795962743947,-80.1582550618861,25.6746453061587,25.6800723992086,-80.153617753642,-80.1577372844601,fd5a26828227abade3ec3889cbbae54d
83,20190904a_jpgs/jpgs/P24770785.jpg,dorian,20190904a_jpgs,P24770785.jpg,11047233,2019/09/04,25.5155804151385,-80.1665550713829,25.5189983860146,-80.1711105203211,25.5139271202867,25.5193470893105,-80.1669298865577,-80.1711320035329,04a01db97cdc539f44424e74c7e82238
84,20190904a_jpgs/jpgs/P24771163.jpg,dorian,20190904a_jpgs,P24771163.jpg,11108795,2019/09/04,25.7895006809998,-80.1231994637679,25.7925387721288,-80.126381839014,25.7891139306436,25.7936444986777,-80.1227989948639,-80.1270829773796,5732e06266117a40842d4a3995ba0df0
85,20190904a_jpgs/jpgs/P24771074.jpg,dorian,20190904a_jpgs,P24771074.jpg,10416742,2019/09/04,25.7267996894274,-80.1425066322721,25.7298493065728,-80.145408349305,25.7269335822089,25.7319284919686,-80.1415055679899,-80.1471249643176,1ea88a342598bc544a9379b6b9abc2ce
86,20190904a_jpgs/jpgs/P24771041.jpg,dorian,20190904a_jpgs,P24771041.jpg,9788195,2019/09/04,25.7047230775068,-80.1509935390307,25.7077366363349,-80.153930289964,25.704688921769,25.7094265384462,-80.1502080616738,-80.1551997170285,17020c5e8af2fe356a3ae6b96dbbdd67
87,20190904a_jpgs/jpgs/P24771229.jpg,dorian,20190904a_jpgs,P24771229.jpg,7287351,2019/09/04,25.8365593034181,-80.1160525229645,25.839652892042,-80.1204253296206,25.8352830416113,25.8400413205937,-80.1164396784639,-80.1199218221753,0104f5d3769bcba5ada04a781c3e241f
88,20190904a_jpgs/jpgs/P24771314.jpg,dorian,20190904a_jpgs,P24771314.jpg,9478552,2019/09/04,25.8985620175723,-80.1193607656919,25.9018269877882,-80.1248802160402,25.8968447552376,25.9028974656513,-80.1195370644147,-80.1247301349815,134ae15652b329c67e77f194a1e57d7b
89,20190904a_jpgs/jpgs/P24771023.jpg,dorian,20190904a_jpgs,P24771023.jpg,11968603,2019/09/04,25.6914734604724,-80.1530608300483,25.6946515249331,-80.1579393968963,25.6899447585001,25.6953428418635,-80.1533365819185,-80.1576565370894,6ea1d9d74992f320bf28eb482c081c89
90,20190904a_jpgs/jpgs/P24770484.jpg,dorian,20190904a_jpgs,P24770484.jpg,8841331,2019/09/04,25.3078598337745,-80.2733478200542,25.3141577355941,-80.2763958607166,25.3107995361682,25.3211268788035,-80.2689710065447,-80.2841838296217,dda175d213b1294cc333b601b3493e64
91,20190904a_jpgs/jpgs/P24771329.jpg,dorian,20190904a_jpgs,P24771329.jpg,9455732,2019/09/04,25.9096300499768,-80.1177025899001,25.9128175016137,-80.121898657964,25.9083353138235,25.9133854522397,-80.1178782620094,-80.1220267902644,7e24796c823e04b8c063c6f8d0f1df95
